player,mu_generic,sigma_generic,ATP
Nardi L.,-1.750777873898748,1.595460697341585,1
Kovalik J.,1.811841310494753,0.7832706982682793,1
Shevchenko A.,2.050826808664682,0.3407525402616811,1
Arnaldi M.,2.2987733132087564,0.3628894722944917,1
Shelbayh A.,0.5465164743848209,0.761955454085915,1
Dzumhur D.,2.064605078034043,1.0030382124123747,1
Grenier H.,1.6732551124301955,0.8094134151825102,1
Zhang Zh.,2.2140028089915136,0.31353177719458714,1
Marozsan F.,2.550800593781234,0.44542440412436884,1
Llamas Ruiz P.,1.6954364941360316,1.3348179020379438,1
Ofner S.,2.0936496648589236,0.38199509294835005,1
Pouille L.,1.6872694633285479,1.3927167024428768,1
Tirante T.A.,1.7180823626670163,1.0888408720130653,1
Olivieri G.,2.7527296667041865,1.1920148762329283,1
Zeppieri G.,0.7103909680188825,0.9683787515716097,1
Seyboth Wild T.,1.3644059274474123,0.6753636287873328,1
Monfils G.,2.6083828675799525,0.37328648528419417,1
Raonic M.,1.98638309025741,0.7038632939267732,1
Peniston R.,0.8287853693994908,0.9659427446915387,1
Choinski J.,0.9214815204489798,0.9398734466833049,1
Stricker D.,2.4487865937344133,0.5170551901249344,1
Mayot H.,2.1847968470432906,0.8244053005158957,1
Vesely J.,1.7263291684881341,0.7070843240743763,1
Misolic F.,1.5563238082355964,0.6936480136071411,1
Borg L.,0.5810537632721544,1.1650032694008565,1
Bergs Z.,0.9537694107038991,0.718577655126648,1
Medjedovic H.,1.8789745340351898,0.49717512725502505,1
Michelsen A.,2.0208470777682774,0.5648313201383487,1
Duckworth J.,-0.2414280499701024,0.9417278629712943,1
Quinn E.,-1.3674883711541033,1.785591197094169,1
Anderson K.,1.6404743663948476,0.9942100473734446,1
Tu L.,0.52737034730029,1.0096612111789307,1
Nishikori K.,2.7059273034977678,1.1548710277344385,1
Koepfer D.,1.567575447189937,0.5917839379136368,1
Prizmic D.,1.2774835660488875,0.8281539093197069,1
Piros Z.,1.0369310531960447,1.12250435967186,1
Andreozzi G.,1.2491154935116562,1.1668736986124622,1
Meligeni Alves F.,0.6012006433169996,0.9471926361327413,1
Jung J.,-0.9055609694665759,1.941461435758726,1
Gojo B.,1.7718004652417025,0.5071202856437185,1
Shimabukuro S.,0.9645816411565392,0.7779621514054187,1
Svajda Z.,0.8253819678581763,1.050077675559483,1
Diallo G.,0.43882406982745953,0.9693084947311029,1
Krueger M.,2.0698272041398456,1.2908445230993955,1
Kumar O.,1.2975571770463796,0.892812756747379,1
Mensik J.,2.994513901268646,1.1958717427501817,1
Droguet T.,2.460179349740369,1.3910423910169836,1
Hsu Y.,2.4234624210627094,0.7753993879478767,1
Sekulic P.,0.9602175703048931,1.198572766078655,1
Polmans M.,1.5085752588011445,1.5154736211914814,1
Coppejans K.,1.0709781208715448,1.242814866773155,1
Bolt A.,0.9992959958743152,1.1296445069044856,1
Gerasimov E.,1.8027758442005029,1.338761068882723,1
Kachmazov A.,0.7570014212600749,1.2109981370326623,1
Sweeny D.,0.8870449286059681,1.1827861519706635,1
Tseng C.H.,0.9057030588116866,0.9872229086711451,1
Kukushkin M.,0.6234007089929523,1.0812359602816668,1
Zhukayev B.,-0.9954900737208151,1.9523867945797535,1
Atmane T.,1.1277225061587024,1.0166265230266038,1
Lajal M.,1.9155155185206898,1.3529250906612222,1
Mpetshi G.,1.4449230538518663,0.8840315050202998,1
Mochizuki S.,1.9546824630649464,0.6750525094156135,1
Herbert P.H.,2.310771519762964,1.0959231096797404,1
Valkusz M.,1.6256941916948084,1.2995768522277984,1
Harris B.,1.2527555876055343,1.4736557879389711,1
Ilkel C.,2.929069640795849,1.2089409757412324,1
Edmund K.,-3.3798946770976848,2.145958476368716,1
Dhamne M.,-1.9051189379741469,2.962123654830856,1
Nagal S.,-2.5965391282202606,2.7660150334111124,1
Ramanathan R.,-2.589457130386925,2.765067437099095,1
Andujar P.,-3.0503309501760163,2.321717279112733,1
Mukund S.,-4.03963857288449,2.5305040219968093,1
Pannu K.,-2.5781827498811936,2.588332503645857,1
Escobedo E.,-3.778597444368219,2.599596398501081,1
Pospisil V.,-2.26712255867745,2.6769128414553163,1
Bellucci M.,-1.98894314043262,2.932371763899757,1
Krutykh O.,-2.8292349732626647,2.416460681912868,1
Tseng C. H.,-2.6014942815005386,2.587146458226754,1
Lokoli L.,-2.7137643481416562,2.4603212918359816,1
Rybakov A.,-2.0291094951315323,2.91609046804889,1
Verdasco F.,-3.418744551925806,2.1844990585833015,1
Krall L.,-2.498637263167562,2.7857475045368103,1
Chidekh C.,-1.9592385590640673,2.9412133353002083,1
Bellier A.,-2.437623215779658,2.7969410486233266,1
Blancaneaux G.,-2.654369743900544,2.5773638866656,1
Klein L.,-2.2363766337387667,2.8585310247498033,1
Fonseca J.,-2.033373793615078,2.9176854687362597,1
Alves M.,-1.03613387015648,3.301026294991618,1
Bellucci T.,-1.9494059090403872,2.9420708207532877,1
Chappell N.,-2.5082245572718325,2.7804539605455,1
Pacheco Mendez R.,-1.934403850404448,2.794243511432948,1
Jaziri M.,-1.7226178019249712,3.0204380200286116,1
Lazarov A.,-2.351140120758996,2.648557511435655,1
Taberner C.,-2.2135017170468347,2.8593561928711173,1
Paire B.,-2.767227862735671,2.3696400286934254,1
Giannessi A.,-2.1241404266529305,2.891497396570106,1
Rocha H.,-2.187746030255477,2.86765313764011,1
Sousa P.,-2.3626373812758406,2.8191704319403312,1
Benchetrit E.,-2.157604198163844,2.877709589911936,1
Lalami Laaroussi Y.,-1.8364665869462709,2.9807622818757165,1
Moundir A.,-2.548718046591101,2.778354988386325,1
Vatutin A.,-1.9914853041118645,2.9315084593363454,1
Vacherot V.,-4.107311525168809,2.6316646515167257,1
Balazs A.,-2.2720515630466505,2.7385994501411886,1
Trungelliti M.,-1.5600355758904887,3.0805419430083023,1
Giustino L.,-1.9496626460396043,2.9442961416452933,1
Rincon D.,-2.678290524977144,2.5458535956045165,1
Rehberg M.,-1.8115647679663838,2.990184642095637,1
Topo M.,-1.9859674221380896,2.9323176983756407,1
Landaluce M.,-2.71721894467153,2.53633267747518,1
Napolitano S.,-3.801762520374048,2.6201023728060115,1
Sachko V.,-2.534257461316038,2.594276608819216,1
Serdarusic N.,-2.07318935022584,2.903050789372651,1
Travaglia S.,-2.0606335572950423,2.746155370210914,1
Roca Batalla O.,-2.1335709897992943,2.8831264990359946,1
Lopez San Martin A.,-2.23736034762193,2.8582092752275243,1
Kypson P.,-2.5010339732634836,2.7850964380216214,1
Cazaux A.,-2.9002243985186236,2.4791553352931373,1
Skatov T.,-1.835739507539552,2.833079893769091,1
Berankis R.,-1.8574732436589714,2.973135382460852,1
Kyrgios N.,-2.1071960851562577,2.8947232725372123,1
Wessels L.,-1.9059670641793132,2.957493690243442,1
Loffhagen G.,-2.509899249735057,2.639079666839908,1
Novak D.,-2.640110484721178,2.5886205268900238,1
Fery A.,-1.1525384101375362,3.247289175871118,1
Madaras D.,-2.362830709459763,2.8190253601187427,1
Virtanen O.,-3.4189506526866555,2.3641262506059797,1
Spizzirri E.,-2.649660628145835,2.742922451303909,1
Chung Y.,-2.9837084184362634,2.7206428591481036,1
Martin A.,-1.9209443750256117,2.952642252857744,1
Molleker R.,-1.963198136635855,2.948913173372948,1
Ajdukovic D.,-2.3362966557104,2.8573574790148126,1
De Jong J.,-1.8398094894268735,2.9820892276841717,1
Lama G.,-2.1397496813195698,2.9409497265950306,1
Mansouri S.,-1.5084494733106517,3.099818972375387,1
Klahn B.,-1.9030325223070357,2.962772649740171,1
Fratangelo B.,-1.7045979667854174,3.029947453844571,1
Galarneau A.,-1.7544611939023955,3.008676800952728,1
Marchenko I.,-2.017439241559577,2.9248451350887024,1
King D.,-1.903622523930111,2.9625926548057295,1
Kwiatkowski T.S.,-2.3647388516525774,2.818486751649914,1
Kuznetsov An.,-2.2408764965530135,2.853533163048177,1
Kirchheimer S.,-2.1880039649236265,2.881359912954619,1
Tien L.,-1.6555133317537423,3.0449055962701888,1
Moreno De Alboran N.,-2.610897903869202,2.5899600977845667,1
Mu T.,-2.653661229565795,2.741954023974102,1
Cui J.,-2.1960497826457765,2.8690689825384745,1
Lock B.,-2.1365900861595377,2.8822755498759847,1
Li Zh.,-2.331287258664948,2.8864898805354042,1
Saville L.,-1.8939422162039068,2.960770667590221,1
Zhou Y.,-2.3073205334997033,2.665997541850315,1
Mo Y.,-1.9178962631075112,2.9551796334003977,1
Bu Y.,-2.3633177252531103,2.658733978486733,1
Te R.,-2.160051746419272,2.8771433871753698,1
Yevseyev D.,-1.8162405718313857,2.988627120039653,1
Blockx A.,-1.9140482625976671,2.9548932766869194,1
Friberg K.,-2.1368722649036562,2.8822234367341846,1
Hassan B.,-2.2616811805109864,2.6822339234698926,1
Bourgue M.,-1.9545774313470603,2.942607399138991,1
Hemery C.,-2.7176700641931824,2.7235849024537644,1
Martineau M.,-2.0984608320755784,2.8955286067237584,1
Giron M.,1.8697812258070576,0.2730577155236132,2
Mcdonald M.,2.205661014886251,0.2645301884225355,2
Kecmanovic M.,1.6539078506406453,0.2876589441089851,2
Nishioka Y.,2.1027686019966016,0.30571041645071106,2
Popyrin A.,2.29996258986439,0.288885872850508,2
Halys Q.,2.013643072649165,0.34757633038563146,2
Safiullin R.,2.3268239793970316,0.30315031027788725,2
Draper J.,2.9038350732344482,0.3753535948494061,2
Kokkinakis T.,2.2323352112406982,0.3608554086661828,2
Medvedev D.,4.02407607781692,0.24574473445059236,2
Khachanov K.,2.993019756907637,0.2880169001851781,2
Djokovic N.,4.889630283591984,0.3435639384934013,2
Sinner J.,3.8538841661377514,0.24572383746537904,2
Shapovalov D.,2.287360265501793,0.39068729719716194,2
Bautista Agut R.,2.020470928799248,0.3179727200236114,2
Korda S.,2.7229518979793434,0.29415301446983155,2
Bonzi B.,1.94900369742537,0.37110759853647857,2
Carballes Baena R.,1.4828245945701557,0.3147539675683823,2
Mmoh M.,2.1499464742749184,0.416846787130837,2
Griekspoor T.,2.6998218552170536,0.2682321420597504,2
Djere L.,2.2493582319345786,0.27111440845892315,2
Cecchinato M.,1.4575368765473715,0.3762228962348475,2
Krajinovic F.,0.7398990755959277,0.6022318742753274,2
Van Rijthoven T.,0.5484608015548765,1.1396239986555872,2
Marterer M.,2.0353595735821206,0.5428399452200675,2
Martinez P.,0.761488469942966,0.5642308728129456,2
Karatsev A.,2.185662180893198,0.30216454528583964,2
Cobolli F.,1.2939422191602075,0.7159651346337538,2
Van De Zandschulp B.,2.0199882604430854,0.287154852551151,2
Cilic M.,0.958369364108102,1.138493807543998,2
Davidovich Fokina A.,2.5505430966166056,0.2723706426658227,2
Paul T.,2.750231075916868,0.24968345453638285,2
Millman J.,1.828994994734365,1.1048326948612253,2
Haase R.,1.8176238711370323,1.2659026260876391,2
Huesler M.A.,0.3904188854325219,0.4174738697213039,2
Kwon S.W.,2.276012761334132,0.5983023753404559,2
Ymer M.,1.6356578463243852,0.38475562164260224,2
Kubler J.,1.644617480511229,0.3834805147524817,2
Lestienne C.,0.5984818233827341,0.44497623131771014,2
Goffin D.,1.5572724870184391,0.4457325217259107,2
Brooksby J.,2.9824250652262676,0.7509831166431568,2
Gasquet R.,1.2900436456897233,0.3374821201100595,2
Wolf J.J.,2.0114152951871445,0.27704086497256764,2
Barrere G.,1.8517477456015365,0.29880479618360684,2
Eubanks C.,2.110443973540762,0.3061389012875267,2
Lehecka J.,2.4766972322703182,0.26869166639961917,2
Shelton B.,2.3219974431223367,0.2750938286178286,2
Norrie C.,2.488560966041187,0.2805185662114423,2
Moutet C.,0.6477462076471657,0.47411094224570927,2
Watanuki Y.,1.6733628553936475,0.48602617659011726,2
Etcheverry T.,2.1211649513214175,0.2718549263755885,2
Cerundolo F.,2.486937607024898,0.25551754054463577,2
Shang J.,1.3786327038901895,0.5723766819325904,2
Hurkacz H.,3.127104286075217,0.2589760600699624,2
Tiafoe F.,2.7104266938442807,0.2755959055002044,2
Nadal R.,2.794660448755005,1.0584211233047984,2
Daniel T.,1.593202859068319,0.3850486955882328,2
Sonego L.,2.2170047011103646,0.27087347613009016,2
Svrcina D.,1.3025890127307023,1.07894466831615,2
Fucsovics M.,2.2872669634900546,0.3122779401669188,2
Molcan A.,1.865991013332577,0.3636520280072283,2
Hijikata R.,2.0119434510392376,0.4031455737568311,2
Auger-Aliassime F.,2.317990148979002,0.30213567009946546,2
Tsitsipas S.,3.1454187235213933,0.24994427831455912,2
Harris L.,1.4433450031870045,0.4483012383646861,2
Rublev A.,3.3213728261883575,0.2329617262375128,2
Chardy J.,0.1817546238655968,1.048660124559882,2
Evans D.,1.7610112712851105,0.3224944626435127,2
Dimitrov G.,3.426159080936262,0.26770181778836527,2
Schwartzman D.,1.5029887903432089,0.3367346335697571,2
Jarry N.,2.9449903234209858,0.2759395050349743,2
Carreno Busta P.,0.5888238190970357,1.010884698369378,2
Fritz T.,2.926020647041593,0.24528923733021982,2
Rune H.,3.0055658480229055,0.2542890877408875,2
Murray A.,2.0879195952154745,0.34923371273507814,2
Zverev A.,3.3588367147200335,0.23602233709012704,2
De Minaur A.,3.0626552930068334,0.25362670641355567,2
Ruud C.,2.620799530998642,0.2642804695629615,2
Ruusuvuori E.,2.241362776545078,0.29749506981138085,2
Humbert U.,2.525250185529134,0.2694385670800726,2
Kudla D.,1.6002017943365512,0.6661591839118902,2
Mannarino A.,2.6378738636999155,0.2522997573687365,2
Holt B.,0.7139771375146408,1.0336679529339103,2
Couacaud E.,0.6651101179920808,1.1588526670834909,2
Cressy M.,1.0289107550601295,0.3978410669128764,2
Zapata Miralles B.,1.5364287132697179,0.3293033378767149,2
Lajovic D.,2.269567217652048,0.29205043705494405,2
Cerundolo J.M.,1.4052662938513931,0.4741302405233077,2
Darderi L.,0.8900476159805815,1.1665017896004277,2
Coria F.,1.1820822155420188,0.4606895487401828,2
Barrios M.,1.28318923632716,0.7053994027397625,2
Garin C.,1.9564724504421556,0.3448551687221664,2
Delbonis F.,1.712525536176535,1.3972468725141658,2
Pella G.,1.4516438980162398,0.40816757659214903,2
Sousa J.,0.855541059677872,0.6221774041657167,2
Dellien H.,0.8710624645343381,0.49544528396928766,2
Baez S.,1.994896628573415,0.27056665011679404,2
Ramos-Vinolas A.,1.047899516293751,0.3367414742138502,2
Sock J.,1.1612898980520554,0.842260951770879,2
Thompson J.,2.0109309866795932,0.3039994203099149,2
Albot R.,0.9166363868362682,0.5034514195149233,2
Wu Y.,1.7167848445380698,0.3765749050670726,2
Isner J.,1.223531915190397,0.4201239619629252,2
Gomez E.,1.293054708296364,0.6572550671968973,2
Altmaier D.,1.5852512123605695,0.32844849780538143,2
Otte O.,1.0260265733372425,0.4717460451048477,2
Fils A.,2.671191825528322,0.3212000518961927,2
Basilashvili N.,-0.1353940832122051,0.9687491242089408,2
Rinderknech A.,1.0702529021170042,0.35856319096543476,2
Coric B.,2.0600827549395238,0.32418697384797085,2
Cachin P.,1.5224198306149843,0.331488298703943,2
Munar J.,1.6125893858106917,0.34750701991685684,2
Ugo Carabelli C.,0.8480267166965402,1.2049483281004618,2
Diaz Acosta F.,1.0664276397960482,0.7855761062295311,2
Varillas J. P.,1.902780507947456,0.6015633387356443,2
Thiem D.,1.7061329503831413,0.3235467994641705,2
Alcaraz C.,4.364978293728947,0.2824882475180992,2
Musetti L.,2.49475626123467,0.2748029334083198,2
Borges N.,0.9144951261017834,0.4583862895419572,2
Vukic A.,1.3780982583494004,0.36574199979518285,2
Pecotic M.,1.369810867288079,1.3703219404249831,2
Wawrinka S.,2.2264788877252353,0.29647398924565627,2
Brouwer G.,1.7980817817606205,0.5025383089536897,2
O Connell C.,1.7738113396713129,0.31551915991551965,2
Broady L.,1.6347756783836311,0.5872734584217804,2
Muller A.,1.4276185944888,0.44344300775482626,2
Bublik A.,2.214725466003745,0.28631524819589804,2
Ritschard A.,1.1857854402503667,0.9493162206658543,2
Riedi L.,0.9430881842615255,1.1251164270996317,2
Monteiro T.,1.0953601039108076,0.4220585918854791,2
Galan D.E.,0.7306927390442174,0.38339354682525234,2
Varillas J.P.,1.5287103369864754,0.41691100687136573,2
Fognini F.,1.6827778462414178,0.4238748902773846,2
Lopez F.,1.6289772109603882,0.6987779046274359,2
Berrettini M.,2.2255403551901027,0.4334271670306131,2
Ymer E.,0.8521591947360129,0.5942477696138416,2
Nakashima B.,1.6206090384017433,0.33497629324965544,2
Berrettini J.,1.7981425673329112,1.4691461956581837,2
Kotov P.,2.077363621095431,0.364230005536612,2
Hanfmann Y.,2.2162994547651116,0.2986818548590391,2
Bonadio R.,0.7082850638805207,1.1780775014507618,2
Ivashka I.,1.284850545865111,0.38837656185422376,2
Tabilo A.,1.3333102249963444,0.7387175111940568,2
Wu T.L.,1.2155676865596536,1.0761608747480773,2
Struff J.L.,2.465176713429067,0.31539854416211066,2
Bagnis F.,-0.031121005792791406,0.7161293726379427,2
Nava E.,0.465432289478989,0.9997602035804376,2
Kovacevic A.,0.8991352817734298,0.6131493675140843,2
Van Assche L.,1.1854778508257582,0.4122975654879339,2
Rodionov J.,1.2511827292185969,0.6207446240130052,2
Johnson S.,0.09240481703021787,1.0433875083202384,2
Machac T.,1.9405345284415014,0.5761793208853659,2
Purcell M.,1.423862772140915,0.3746763707110098,2
Gaston H.,1.0509980966652535,0.5350486572302047,2
Passaro F.,0.5191910885141005,0.8780999740200164,2
Vavassori A.,1.9323225684710048,0.6325241255327676,2
Kuzmanov D.,2.620573268333337,1.2702026815663086,2
Gakhov I.,3.060250441001958,1.542747094979852,2
Nardi L.,-1.7425161626661443,1.5961579385750884,2
Kovalik J.,1.8076486436967025,0.783703010695323,2
Shevchenko A.,2.0374831359294467,0.34105033047929323,2
Arnaldi M.,2.360807603240377,0.3588318949590013,2
Shelbayh A.,0.5576794899404589,0.7636100849360229,2
Dzumhur D.,2.061875045871359,1.0022687148352476,2
Grenier H.,1.6285150316836325,0.8087903760560524,2
Zhang Zh.,2.200029710231393,0.31320258207786705,2
Marozsan F.,2.550095824817472,0.44558516403697346,2
Llamas Ruiz P.,1.6823964903277513,1.3358651380980648,2
Ofner S.,2.0712362649618914,0.382135069093048,2
Pouille L.,1.6764692669444452,1.393929843507603,2
Tirante T.A.,1.7074975889542254,1.088304598931765,2
Olivieri G.,2.757966101215001,1.19144765116852,2
Zeppieri G.,0.7088987432878912,0.9688399176869671,2
Seyboth Wild T.,1.362224807850262,0.6755798453582662,2
Monfils G.,2.5954630520812496,0.37349062916512094,2
Raonic M.,1.9841921673193363,0.704578169454313,2
Peniston R.,0.8309296498392089,0.9638418914197452,2
Choinski J.,0.9163985236537854,0.9396973590840676,2
Stricker D.,2.4451618718768464,0.5171177293869239,2
Mayot H.,2.1878138620863012,0.8250880705249816,2
Vesely J.,1.7102273872294433,0.7083151050299974,2
Misolic F.,1.5492093968287894,0.6935147287050722,2
Borg L.,0.5735344687366499,1.164483525044597,2
Bergs Z.,0.9366226921029324,0.7179660165092318,2
Medjedovic H.,1.8680141619669752,0.49642664909514445,2
Michelsen A.,1.9237846832580068,0.5402157008852954,2
