player,mu_generic,sigma_generic,ATP,mov_w_scale,mov_w_cap
Anderson K.,2.119199244530883,0.686514085678545,30,0.35,3
Tu L.,0.6754802564553174,0.6977083701603423,30,0.35,3
Nishikori K.,2.550073388501437,0.6813482375960509,30,0.35,3
Koepfer D.,1.86888408441531,0.312754787045685,30,0.35,3
Prizmic D.,1.3549317052380037,0.5288662019758539,30,0.35,3
Piros Z.,1.1706805021670057,0.7309302758576112,30,0.35,3
Andreozzi G.,1.998308777444505,0.8291692234835532,30,0.35,3
Meligeni Alves F.,3.122482196651618,0.629985668757671,30,0.35,3
Jung J.,-1.1979526492098658,1.43958213423208,30,0.35,3
Gojo B.,2.211396882775029,0.3438535442842629,30,0.35,3
Shimabukuro S.,1.3164728972233126,0.5236024425593238,30,0.35,3
Svajda Z.,1.3905746635895413,0.5777242269758256,30,0.35,3
Diallo G.,0.3373841421736494,0.6500129489008107,30,0.35,3
Krueger M.,1.8982771122416626,0.771961355235833,30,0.35,3
Kumar O.,1.6856393295015595,0.6084302600926356,30,0.35,3
Mensik J.,3.9799040789953124,0.4865018176813113,30,0.35,3
Droguet T.,3.210864658144553,0.9276774546256914,30,0.35,3
Hsu Y.,3.021238271299696,0.5412521060296693,30,0.35,3
Sekulic P.,1.3685591840350866,0.8187263573145803,30,0.35,3
Polmans M.,1.5955738696154562,0.7768218536697252,30,0.35,3
Coppejans K.,1.7084077988278659,0.8112213679798665,30,0.35,3
Bolt A.,2.786543873425035,0.6969360309879059,30,0.35,3
Gerasimov E.,2.1896995083712336,0.9404994947534586,30,0.35,3
Kachmazov A.,1.546638261372647,0.8179635522317207,30,0.35,3
Sweeny D.,0.9633761080691043,0.7180945641047745,30,0.35,3
Tseng C.H.,1.1019166185440745,0.6705965766221303,30,0.35,3
Kukushkin M.,1.43808031154329,0.7504965082367152,30,0.35,3
Zhukayev B.,2.225718367378699,0.8905854765508457,30,0.35,3
Atmane T.,1.8333227409529724,0.5442625080665128,30,0.35,3
Lajal M.,2.8866131054237694,0.9399210815276046,30,0.35,3
Mpetshi G.,1.227847106236749,0.6948983706185037,30,0.35,3
Mochizuki S.,0.6141256486304403,0.5765462222789348,30,0.35,3
Herbert P.H.,3.346601673460548,0.7250772349019214,30,0.35,3
Valkusz M.,1.8304982568634203,0.7663042220162674,30,0.35,3
Harris B.,-2.0894920858643555,2.7278471107060676,30,0.35,3
Ilkel C.,3.413688156148267,0.8185769254168599,30,0.35,3
Klein L.,2.969174689886082,0.554024606390054,30,0.35,3
De Jong J.,1.7935126230008898,0.7755174790194094,30,0.35,3
Cazaux A.,2.7105777765246946,0.5261366394208111,30,0.35,3
Nagal S.,2.4503549740336026,0.5215862332440684,30,0.35,3
Paire B.,-3.3847576815652918,2.0549322551890143,30,0.35,3
Burruchaga R.,1.9008735495866576,0.9141878392142221,30,0.35,3
Kypson P.,0.8477805933549475,0.6466430554160584,30,0.35,3
Moreno De Alboran N.,1.1799163247827331,0.5608318508455908,30,0.35,3
Navone M.,3.028507071716324,0.5695431315180499,30,0.35,3
Fonseca J.,2.5955717439982093,0.5025251174148669,30,0.35,3
Damm M.,5.4465584804715705,1.9719581120644578,30,0.35,3
Landaluce M.,-4.114343612277187,2.1798465924060224,30,0.35,3
Jorda Sanchis D.,3.4356019203233648,2.959533404769837,30,0.35,3
Trungelliti M.,0.08741393111882718,1.7904010870579723,30,0.35,3
Hardt N.,1.6941933330723036,3.139801319698078,30,0.35,3
Moro Canas A.,5.436560243646091,1.903584939678501,30,0.35,3
Molleker R.,1.256541775264211,0.9078719341777762,30,0.35,3
Napolitano S.,1.9101509604968607,0.9101229968125664,30,0.35,3
Gigante M.,1.7654356883870543,0.9153165149102942,30,0.35,3
Edmund K.,-3.5604467225220313,1.961279916017354,30,0.35,3
Dhamne M.,-2.449216316625408,2.5430731188004927,30,0.35,3
Ramanathan R.,-2.5907731591760106,2.589742395233607,30,0.35,3
Andujar P.,-3.4454466354917734,2.0582797166595466,30,0.35,3
Mukund S.,-5.803473578408614,1.9147835100268746,30,0.35,3
Pannu K.,-3.3712866780257293,2.086168776942785,30,0.35,3
Escobedo E.,-4.761656389981223,2.156853206451625,30,0.35,3
Pospisil V.,-2.1578458752936194,2.681256525957591,30,0.35,3
Bellucci M.,-2.6833442116610713,2.502239251862959,30,0.35,3
Krutykh O.,-3.32728472282542,2.096448252219194,30,0.35,3
Tseng C. H.,-2.714142915679432,2.381028917667658,30,0.35,3
Lokoli L.,0.979116971593102,0.9581522452059401,30,0.35,3
Rybakov A.,-2.559156270846541,2.502824032108759,30,0.35,3
Verdasco F.,-4.008302300205083,1.8964674412544411,30,0.35,3
Krall L.,-2.759724173813596,2.537056433140373,30,0.35,3
Chidekh C.,0,4,30,0.35,3
Bellier A.,-3.2400910146157194,2.2835614370730815,30,0.35,3
Blancaneaux G.,-3.020467880974954,2.2921314262951267,30,0.35,3
Alves M.,-1.2012642163799685,3.1026128428658035,30,0.35,3
Bellucci T.,-2.481341469165761,2.514049053651754,30,0.35,3
Chappell N.,-3.031602389278503,2.3995279343150218,30,0.35,3
Pacheco Mendez R.,-3.039790262840118,2.1590391517646523,30,0.35,3
Jaziri M.,-2.4290667438184084,2.495015835143509,30,0.35,3
Lazarov A.,-2.8472490588889827,2.2824087811463,30,0.35,3
Taberner C.,-3.044542689357466,2.242301644389908,30,0.35,3
Giannessi A.,-2.8115320118250504,2.380552008481822,30,0.35,3
Rocha H.,-3.0568910147910864,2.271825719917812,30,0.35,3
Sousa P.,-3.233360500911215,2.2846474311121994,30,0.35,3
Benchetrit E.,-2.843737118657844,2.3043758344848464,30,0.35,3
Lalami Laaroussi Y.,-2.52128774831661,2.500581192356311,30,0.35,3
Moundir A.,-3.159057920601297,2.399646182514347,30,0.35,3
Vatutin A.,-2.834087311313241,2.4163657674612558,30,0.35,3
Vacherot V.,-3.6776750091375288,2.174509452448564,30,0.35,3
Balazs A.,-3.14631363979338,2.257283957653781,30,0.35,3
Giustino L.,-2.655143635134289,2.4418116755771733,30,0.35,3
Rincon D.,-3.34054154528882,2.0797850116489527,30,0.35,3
Rehberg M.,-2.5584341919255844,2.429141360232166,30,0.35,3
Topo M.,-3.4307642454298484,2.163733075387181,30,0.35,3
Sachko V.,-3.5256824554266335,2.070673048084919,30,0.35,3
Serdarusic N.,-2.614029726188374,2.5026502353273443,30,0.35,3
Travaglia S.,-2.404068755812551,2.4263490752627814,30,0.35,3
Roca Batalla O.,-2.7155005387739686,2.4212030444339776,30,0.35,3
Lopez San Martin A.,-2.9225181087153613,2.359135778167591,30,0.35,3
Skatov T.,-2.2071816508387747,2.4722578491012817,30,0.35,3
Berankis R.,-2.416564793555104,2.551680986989943,30,0.35,3
Kyrgios N.,-2.705542493975147,2.4754990949712097,30,0.35,3
Wessels L.,-2.0316312350286947,2.7743165526831066,30,0.35,3
Loffhagen G.,1.72601912350238,1.135800514614318,30,0.35,3
Novak D.,-2.817772407705959,2.302415038085621,30,0.35,3
Fery A.,-1.453423508142058,2.940789099912006,30,0.35,3
Madaras D.,-2.9265960405666873,2.4550010873945394,30,0.35,3
Virtanen O.,-3.44961142649193,2.0952463438341957,30,0.35,3
Spizzirri E.,-3.1727720737265894,2.3011603319644327,30,0.35,3
Chung Y.,-3.9824135927974758,2.142334559882977,30,0.35,3
Martin A.,-2.7100304474021577,2.454047240476868,30,0.35,3
Ajdukovic D.,-4.59257732238697,2.1256690922645363,30,0.35,3
Lama G.,-2.4045072139616273,2.5949755541148884,30,0.35,3
Mansouri S.,-1.8422903367988708,2.8036673656365063,30,0.35,3
Klahn B.,-2.444134633818985,2.5447102456505846,30,0.35,3
Fratangelo B.,-2.1453740482249324,2.668234163392528,30,0.35,3
Galarneau A.,-2.0846836224304255,2.7075549994374444,30,0.35,3
Marchenko I.,-2.5368977514348483,2.5294280039978854,30,0.35,3
King D.,-2.309911101804749,2.6275061325392777,30,0.35,3
Kwiatkowski T.S.,-3.017215536974901,2.4033886917265597,30,0.35,3
Kuznetsov An.,-2.888955337834625,2.3829017456603605,30,0.35,3
Kirchheimer S.,-3.0353232467176237,2.3425302813820292,30,0.35,3
Tien L.,-2.3772633933923455,2.5034663585823655,30,0.35,3
Mu T.,-3.230915790392262,2.2693975222786786,30,0.35,3
Cui J.,-3.1326338198349286,2.2976157524752567,30,0.35,3
Lock B.,-2.661663568510118,2.4531807794337603,30,0.35,3
Li Zh.,-3.012395254805408,2.4079549049638667,30,0.35,3
Saville L.,-2.1880809793684874,2.6689722043252986,30,0.35,3
Zhou Y.,-2.6807259964483503,2.344706632177672,30,0.35,3
Mo Y.,-2.4081548476007155,2.572691579058718,30,0.35,3
Bu Y.,2.193734596437181,1.0462962385353163,30,0.35,3
Te R.,-2.676376934671512,2.464920771637273,30,0.35,3
Yevseyev D.,-2.363551462476947,2.571115101999342,30,0.35,3
Blockx A.,-2.1424456125056754,2.7072306925193965,30,0.35,3
Friberg K.,-2.602765717114367,2.4883239950699743,30,0.35,3
Hassan B.,-2.910208492661679,2.1995342087086884,30,0.35,3
Bourgue M.,-2.411165579598862,2.590304193371111,30,0.35,3
Hemery C.,-3.5266412472547835,2.209652276447469,30,0.35,3
Martineau M.,-2.733256921365223,2.4473761348727363,30,0.35,3
Wong C.,-2.445501235581599,2.453529964189289,30,0.35,3
Walton A.,-2.713625754264368,2.253198352073156,30,0.35,3
Mccabe J.,-2.8338314828031574,2.274566483252633,30,0.35,3
Kopriva V.,-2.8358523121919186,2.2166772218793795,30,0.35,3
Jasika O.,-1.9086131930452572,2.733422485516981,30,0.35,3
Escoffier A.,-2.7706884903261284,2.4764176354352787,30,0.35,3
Blanchet U.,-2.545063887738424,2.5257709105036996,30,0.35,3
Gomez F.,-3.0838636343448598,2.331130271618725,30,0.35,3
Comesana F.,-3.1265352897497354,2.1772183846615434,30,0.35,3
Sandgren T.,-2.4776203714318448,2.550935434401033,30,0.35,3
Neff A.,-2.633840691346833,2.4488694331138987,30,0.35,3
Heide G.,-2.9542940151799835,2.409194899694056,30,0.35,3
Hong S.,-1.855894113957164,2.7924300340641026,30,0.35,3
Blanch D.,-2.389899496151014,2.4363138947300342,30,0.35,3
Faria J.,-3.4356019203233648,2.959533404769837,30,0.35,3
Dougaz A.,-2.439381464025047,2.547508079781505,30,0.35,3
Giron M.,2.5682896525121466,0.19400927854426175,31,0.35,3
Mcdonald M.,2.7037925760320665,0.20031760763216203,31,0.35,3
Kecmanovic M.,2.552993820667645,0.1979514691180077,31,0.35,3
Nishioka Y.,2.4215720894394592,0.2235937569368279,31,0.35,3
Popyrin A.,2.7898172513679516,0.21460823691103567,31,0.35,3
Halys Q.,2.97951335899315,0.2695262069954779,31,0.35,3
Safiullin R.,2.8919844187168042,0.20638243591743993,31,0.35,3
Draper J.,4.006586251124626,0.25106245818390466,31,0.35,3
Kokkinakis T.,2.8318926327846947,0.24673974276898472,31,0.35,3
Medvedev D.,5.131563200012722,0.1921633801989983,31,0.35,3
Khachanov K.,4.031076103875414,0.22155080385126244,31,0.35,3
Djokovic N.,6.249808631053652,0.2689454615160413,31,0.35,3
Sinner J.,5.328673048226789,0.21138211899016232,31,0.35,3
Shapovalov D.,2.8335795774868697,0.24047732774995545,31,0.35,3
Bautista Agut R.,2.891171330140554,0.22253771990034868,31,0.35,3
Korda S.,3.657767236725064,0.2237788906867749,31,0.35,3
Bonzi B.,2.034777172790116,0.2541660252068132,31,0.35,3
Carballes Baena R.,2.400267343995365,0.2076074693643729,31,0.35,3
Mmoh M.,2.8554408743413826,0.2846427233542245,31,0.35,3
Griekspoor T.,3.254845347709813,0.21800840967132631,31,0.35,3
Djere L.,2.8932675497917497,0.20204581450991074,31,0.35,3
Cecchinato M.,1.846781843089037,0.2638887215776843,31,0.35,3
Krajinovic F.,1.1839818813233167,0.41095129935446795,31,0.35,3
Van Rijthoven T.,1.1318857210873916,0.7939009704692676,31,0.35,3
Marterer M.,1.7050989557639875,0.3046762645919513,31,0.35,3
Martinez P.,1.958178026780035,0.3552058770085753,31,0.35,3
Karatsev A.,2.775106887434622,0.22248863926525259,31,0.35,3
Cobolli F.,2.861912399983086,0.3217000619852778,31,0.35,3
Van De Zandschulp B.,2.787929893451127,0.20364658540345046,31,0.35,3
Cilic M.,1.9060860607309107,0.6071918528849582,31,0.35,3
Davidovich Fokina A.,3.2489136500261013,0.2085702309887078,31,0.35,3
Paul T.,3.578481344528895,0.19248874005489033,31,0.35,3
Millman J.,2.477664207112751,0.743684908689299,31,0.35,3
Haase R.,2.708456124724454,0.8830113095154243,31,0.35,3
Huesler M.A.,1.0155129364962152,0.3135758748651647,31,0.35,3
Kwon S.W.,2.7233346871669397,0.41766837865403605,31,0.35,3
Ymer M.,2.037919579536733,0.28619723731033436,31,0.35,3
Kubler J.,2.0520855636860693,0.29114845461734506,31,0.35,3
Lestienne C.,1.0255284804743978,0.3082648045509789,31,0.35,3
Goffin D.,1.9814416624482847,0.278051771835199,31,0.35,3
Brooksby J.,3.8306377485420033,0.5089841086890134,31,0.35,3
Gasquet R.,1.489448242477375,0.2548961748108072,31,0.35,3
Wolf J.J.,2.363364396565717,0.20883230164615993,31,0.35,3
Barrere G.,2.531396581301776,0.22364557176636876,31,0.35,3
Eubanks C.,2.2848283752504326,0.22098609771660394,31,0.35,3
Lehecka J.,3.1151501982443426,0.20067766648403473,31,0.35,3
Shelton B.,2.9660785128650318,0.21282691630940026,31,0.35,3
Norrie C.,3.3365645221993536,0.21196588696393756,31,0.35,3
Moutet C.,1.6197425646843762,0.26897742919996365,31,0.35,3
Watanuki Y.,2.1408364572867473,0.35960730261973606,31,0.35,3
Etcheverry T.,3.111547759958234,0.2027766078446604,31,0.35,3
Cerundolo F.,3.308764713736442,0.20201142978322334,31,0.35,3
Shang J.,2.2882057671644915,0.32635592599381175,31,0.35,3
Hurkacz H.,4.064795681751276,0.21259620412882183,31,0.35,3
Tiafoe F.,3.434845453022198,0.20866944139416013,31,0.35,3
Nadal R.,4.158216399080489,0.6338649214892215,31,0.35,3
Daniel T.,1.9811246207279536,0.25066886516428605,31,0.35,3
Sonego L.,2.7616554924795333,0.20086604214701376,31,0.35,3
Svrcina D.,1.7500496354950734,0.6333918662223286,31,0.35,3
Fucsovics M.,3.0020576745895693,0.22430301291580626,31,0.35,3
Molcan A.,2.198050272859807,0.2769639058609853,31,0.35,3
Hijikata R.,2.472597157940664,0.2534308343145749,31,0.35,3
Auger-Aliassime F.,3.1736914794816538,0.2213188480121716,31,0.35,3
Tsitsipas S.,4.333396920568038,0.20466026902342246,31,0.35,3
Harris L.,1.8847136025165456,0.3224074341019129,31,0.35,3
Rublev A.,4.371104209349708,0.18400750400758703,31,0.35,3
Chardy J.,0.3567181764228793,0.7128819539447881,31,0.35,3
Evans D.,2.4630246840003873,0.21947916734882286,31,0.35,3
Dimitrov G.,4.506587246020925,0.2137178429934237,31,0.35,3
Schwartzman D.,1.4674599346031565,0.2358867832899855,31,0.35,3
Jarry N.,3.612917357525066,0.21550865728367022,31,0.35,3
Carreno Busta P.,1.2302174024917782,0.7180962930375148,31,0.35,3
Fritz T.,3.9809881389010826,0.20140457937426887,31,0.35,3
Rune H.,3.786306371057999,0.1967959097402593,31,0.35,3
Murray A.,2.7364948514832976,0.24050321283937667,31,0.35,3
Zverev A.,4.121924272970989,0.1811789133770843,31,0.35,3
De Minaur A.,3.837904521412289,0.19638864856882915,31,0.35,3
Ruud C.,3.6664033738759816,0.2124734433827182,31,0.35,3
Ruusuvuori E.,3.0389759744194245,0.2172642388123796,31,0.35,3
Humbert U.,3.3851208252385585,0.21166192612547702,31,0.35,3
Kudla D.,1.3247750006403358,0.46214358437836534,31,0.35,3
Mannarino A.,3.2887460663218415,0.19217478946620492,31,0.35,3
Holt B.,-3.4149586667052834,2.0442723928095625,31,0.35,3
Couacaud E.,1.0723331269302785,0.7347910345160698,31,0.35,3
Cressy M.,1.470033842468875,0.2941017189670987,31,0.35,3
Zapata Miralles B.,1.6286583448819756,0.22842592036993434,31,0.35,3
Lajovic D.,2.9080289777337907,0.2062610359276732,31,0.35,3
Cerundolo J.M.,1.4953739122297565,0.3431073532488391,31,0.35,3
Darderi L.,2.9918576813474083,0.41559055230332026,31,0.35,3
Coria F.,1.9682633732961792,0.2736559840713737,31,0.35,3
Barrios M.,1.7912631650910826,0.4404400171435189,31,0.35,3
Garin C.,2.489661891107712,0.25781446254303325,31,0.35,3
Delbonis F.,3.0361491985413465,0.951613213515736,31,0.35,3
Pella G.,1.7426010128514107,0.30328561658363584,31,0.35,3
Sousa J.,0.013563352433062484,0.588482983421116,31,0.35,3
Dellien H.,1.0756919096505226,0.3302470949944498,31,0.35,3
Baez S.,2.938002336488768,0.20460617575629908,31,0.35,3
Ramos-Vinolas A.,1.8011309295003206,0.238414194952006,31,0.35,3
Sock J.,1.7958845496762135,0.6119476171621409,31,0.35,3
Thompson J.,2.6935304869455554,0.21678838179333093,31,0.35,3
Albot R.,1.6156675536432423,0.31858028359894114,31,0.35,3
Wu Y.,2.221377089063907,0.2833564419787026,31,0.35,3
Isner J.,2.182399266631654,0.32505326696851694,31,0.35,3
Gomez E.,0.9107480864677849,0.5923738104983767,31,0.35,3
Altmaier D.,1.8930984202404832,0.21790788345795858,31,0.35,3
Otte O.,1.8396960414020975,0.33682638527100056,31,0.35,3
Fils A.,3.1968132455879528,0.22538817362315547,31,0.35,3
Basilashvili N.,0.2641944124764108,0.6670792977677164,31,0.35,3
Rinderknech A.,1.5750248822526705,0.24260860569034803,31,0.35,3
Coric B.,2.5341892724602326,0.23400140255690954,31,0.35,3
Cachin P.,1.7343473634572326,0.22270116032242307,31,0.35,3
Munar J.,2.4331233178640237,0.21882366259530428,31,0.35,3
Ugo Carabelli C.,1.3266248580611901,0.6114235553935118,31,0.35,3
Diaz Acosta F.,1.8162980293929885,0.3625925923192029,31,0.35,3
Varillas J. P.,2.185774876803122,0.45652259420038765,31,0.35,3
Thiem D.,2.3019774739850636,0.24010192924914603,31,0.35,3
Alcaraz C.,5.377947908190416,0.21144376242364704,31,0.35,3
Musetti L.,3.256162468668203,0.20168901683803933,31,0.35,3
Borges N.,1.5161096155239668,0.2677763486549727,31,0.35,3
Vukic A.,1.5647745393008012,0.2483902485180045,31,0.35,3
Pecotic M.,2.2667856595203255,0.880279662922352,31,0.35,3
Wawrinka S.,2.930504347989867,0.21458251527904038,31,0.35,3
Brouwer G.,2.1510151207101544,0.34787185324315423,31,0.35,3
O Connell C.,2.38393192790542,0.21350245340317306,31,0.35,3
Broady L.,2.1308474023966157,0.3792320832971413,31,0.35,3
Muller A.,1.965544951978418,0.27978254091925026,31,0.35,3
Bublik A.,2.666497195365577,0.21642157895466593,31,0.35,3
Ritschard A.,1.4994356943250298,0.6440033067948484,31,0.35,3
Riedi L.,1.5867287709187097,0.7609832593677024,31,0.35,3
Monteiro T.,2.023126377080345,0.300964563150495,31,0.35,3
Galan D.E.,1.1590085591976769,0.25090329068209843,31,0.35,3
Varillas J.P.,1.7694758526456886,0.28577826133018125,31,0.35,3
Fognini F.,2.4894571020147116,0.2985274786704141,31,0.35,3
Lopez F.,1.5252680228317252,0.5402545545268806,31,0.35,3
Berrettini M.,3.0456534332523395,0.3015751023386485,31,0.35,3
Ymer E.,1.1341122577465894,0.42965346760335177,31,0.35,3
Nakashima B.,2.328287785964468,0.24608326119810664,31,0.35,3
Berrettini J.,-2.50849571987281,2.470978078950142,31,0.35,3
Kotov P.,2.4815900760712135,0.23584279793441054,31,0.35,3
Hanfmann Y.,3.0817780529641166,0.2004485318927525,31,0.35,3
Bonadio R.,1.2444703236453925,0.8293477022754826,31,0.35,3
Ivashka I.,1.962818729709287,0.27774320497264005,31,0.35,3
Tabilo A.,2.700476424954884,0.37279482535178965,31,0.35,3
Wu T.L.,1.3823131716746395,0.7760016586841411,31,0.35,3
Struff J.L.,3.121447761431019,0.24452529234500886,31,0.35,3
Bagnis F.,0.9386781214416808,0.43250650921179057,31,0.35,3
Nava E.,1.1389641732964737,0.5231657104561636,31,0.35,3
Kovacevic A.,1.3731558550680085,0.317960156133083,31,0.35,3
Van Assche L.,1.5619140452886924,0.2673422248922373,31,0.35,3
Rodionov J.,1.7997347460773014,0.3878717701353332,31,0.35,3
Johnson S.,0.3944542042370615,0.7220059412142077,31,0.35,3
Machac T.,3.5179456885438904,0.3433881977084976,31,0.35,3
Purcell M.,2.12047063996192,0.24352130249675732,31,0.35,3
Gaston H.,1.067684073041678,0.34685663207860684,31,0.35,3
Passaro F.,0.5708917666347971,0.5191020297061392,31,0.35,3
Vavassori A.,2.3370820014084885,0.3970746002062403,31,0.35,3
Kuzmanov D.,1.5357220645257776,0.8650266946094234,31,0.35,3
Gakhov I.,-2.033173390250017,2.741141055390898,31,0.35,3
Nardi L.,0.4349340072858972,0.5875825056132237,31,0.35,3
Kovalik J.,2.421922774256879,0.5999136153569642,31,0.35,3
Shevchenko A.,2.6996458114922053,0.21453135175858115,31,0.35,3
Arnaldi M.,3.178455775054549,0.24271910024735918,31,0.35,3
Shelbayh A.,0.7488914587467695,0.4924678311364546,31,0.35,3
Dzumhur D.,1.9875404843289386,0.7301824098529459,31,0.35,3
Grenier H.,1.3183815516526796,0.46553040569055826,31,0.35,3
Zhang Zh.,2.6635688806276563,0.21855014523050806,31,0.35,3
Marozsan F.,2.8613376618465005,0.26359072668186245,31,0.35,3
Llamas Ruiz P.,2.710597519019426,0.6145118385629561,31,0.35,3
Ofner S.,2.6319895955900354,0.2350242600598153,31,0.35,3
Pouille L.,2.2508956671611147,0.5971660612700413,31,0.35,3
Tirante T.A.,2.879700396429061,0.6213577755401337,31,0.35,3
Olivieri G.,2.836042247234924,0.8332721777928372,31,0.35,3
Zeppieri G.,1.6471162707212768,0.5214835549284831,31,0.35,3
Seyboth Wild T.,2.437238187376451,0.3431272916112378,31,0.35,3
Monfils G.,3.3077344535944957,0.2487749904845387,31,0.35,3
Raonic M.,2.8488218899636384,0.4321441988462347,31,0.35,3
Peniston R.,1.2975402742623943,0.6373854741078013,31,0.35,3
Choinski J.,2.2260147649204622,0.5439567117079958,31,0.35,3
Stricker D.,2.7174231650784435,0.4120733060436162,31,0.35,3
Mayot H.,1.5507496364900633,0.5313263670670371,31,0.35,3
Vesely J.,1.4997479485545946,0.5124124506615353,31,0.35,3
Misolic F.,1.9481322246982469,0.5084994170676591,31,0.35,3
Borg L.,1.0099939146262689,0.8010427969605938,31,0.35,3
Bergs Z.,1.295311054654489,0.49947683357904205,31,0.35,3
Medjedovic H.,2.6813294731673776,0.3427676529947127,31,0.35,3
Michelsen A.,2.6982376196300613,0.29192346215164494,31,0.35,3
Duckworth J.,1.6397696043221115,0.4245362924777593,31,0.35,3
Quinn E.,-1.7905557529482983,1.154742652013853,31,0.35,3
Anderson K.,2.1189642970596876,0.6866622567971914,31,0.35,3
Tu L.,0.672067854737224,0.6970406696142232,31,0.35,3
Nishikori K.,2.571102846524775,0.6819202590298866,31,0.35,3
Koepfer D.,1.870591130829678,0.3128151270985593,31,0.35,3
Prizmic D.,1.3220679591662587,0.5280177024645798,31,0.35,3
Piros Z.,1.142035706821506,0.7282569310156617,31,0.35,3
Andreozzi G.,2.0022230027400547,0.829172417626377,31,0.35,3
Meligeni Alves F.,3.1337923580808615,0.630017603419686,31,0.35,3
Jung J.,-1.1980562556367966,1.438993590541011,31,0.35,3
Gojo B.,2.206855623647598,0.3440803773507571,31,0.35,3
Shimabukuro S.,1.3248739907059321,0.5230685990243608,31,0.35,3
Svajda Z.,1.3852154665819283,0.5776701939024095,31,0.35,3
Diallo G.,0.33650728178554457,0.6499068400107592,31,0.35,3
Krueger M.,1.8972249211056074,0.7717037360857715,31,0.35,3
Kumar O.,1.6870363227784824,0.6082665801481365,31,0.35,3
Mensik J.,4.001884261370923,0.48657415810142207,31,0.35,3
Droguet T.,3.2212632164789476,0.9287212904250245,31,0.35,3
Hsu Y.,3.0173645992490186,0.5412022431756094,31,0.35,3
Sekulic P.,1.3693685165708758,0.818645849532825,31,0.35,3
Polmans M.,1.5992388471204015,0.7765766749217741,31,0.35,3
Coppejans K.,1.702755850440624,0.8111421645529969,31,0.35,3
Bolt A.,2.783531151006292,0.6970148718203759,31,0.35,3
Gerasimov E.,2.188519198218559,0.9399775331139791,31,0.35,3
Kachmazov A.,1.545115465999092,0.8184208542701443,31,0.35,3
Sweeny D.,0.9693758357036792,0.7185871214861117,31,0.35,3
Tseng C.H.,1.1192763851105263,0.6692003480811561,31,0.35,3
Kukushkin M.,1.4350273932951063,0.7508222891183154,31,0.35,3
Zhukayev B.,2.223650868300547,0.8904308202265557,31,0.35,3
Atmane T.,1.8345000722295859,0.5442628316189319,31,0.35,3
Lajal M.,2.886822681132825,0.9399126328436713,31,0.35,3
Mpetshi G.,1.173202584098633,0.7007689320075989,31,0.35,3
Mochizuki S.,0.6279336532841793,0.5777536460366648,31,0.35,3
Herbert P.H.,3.3638135749910147,0.726884710039033,31,0.35,3
Valkusz M.,1.825473324310032,0.7686669400678293,31,0.35,3
Harris B.,-2.09388669163539,2.7262097070106623,31,0.35,3
Ilkel C.,3.371492207107604,0.8128885937855768,31,0.35,3
Klein L.,3.006578273417914,0.5470989221300937,31,0.35,3
De Jong J.,1.787593333698045,0.7745881483464032,31,0.35,3
Cazaux A.,2.712763676596599,0.5260914830923908,31,0.35,3
Nagal S.,2.218951581172949,0.4909250041862224,31,0.35,3
Paire B.,-3.3848769149887055,2.054913732319512,31,0.35,3
Burruchaga R.,1.8969537820724218,0.9145394725500445,31,0.35,3
Kypson P.,0.8503340264345781,0.6475545540518954,31,0.35,3
Moreno De Alboran N.,1.7355584573450218,0.4858369435302212,31,0.35,3
Navone M.,3.0350799271068785,0.5706345220242681,31,0.35,3
Fonseca J.,2.6028417297167854,0.5022155314420145,31,0.35,3
Damm M.,5.444124916816549,1.9723105673780161,31,0.35,3
Landaluce M.,-4.121414768378366,2.176742219062632,31,0.35,3
Jorda Sanchis D.,3.4356019203233648,2.959533404769837,31,0.35,3
Trungelliti M.,0.08345377737168323,1.7920750957182308,31,0.35,3
Hardt N.,1.690398537916005,3.140404552501814,31,0.35,3
Moro Canas A.,5.439289872989,1.9031856758830636,31,0.35,3
Molleker R.,1.2527271609024837,0.908663347231271,31,0.35,3
Napolitano S.,1.9094377387029848,0.9100299319698913,31,0.35,3
Gigante M.,1.783085031008744,0.9170275613075495,31,0.35,3
Edmund K.,-3.562466544700064,1.9609066424165185,31,0.35,3
Dhamne M.,-2.4520134988093716,2.5420988013470005,31,0.35,3
Ramanathan R.,-2.5927156257302983,2.5891423570527534,31,0.35,3
Andujar P.,-3.451489376819463,2.055485527316269,31,0.35,3
Mukund S.,-5.803207309182398,1.9151394115246392,31,0.35,3
Pannu K.,-3.379185876608243,2.0828531892406446,31,0.35,3
Escobedo E.,-4.761128417709185,2.1580948584652506,31,0.35,3
Pospisil V.,-2.158720597069493,2.680925290542486,31,0.35,3
Bellucci M.,-2.682990986771182,2.5023502202630334,31,0.35,3
Krutykh O.,-3.3293054282231287,2.0961903889955322,31,0.35,3
Tseng C. H.,-2.714969081175125,2.3808022227394092,31,0.35,3
Lokoli L.,0.975247968261743,0.9588775440221402,31,0.35,3
Rybakov A.,-2.5683813157005155,2.499703675425837,31,0.35,3
Verdasco F.,-4.014488816559953,1.895869564990341,31,0.35,3
Krall L.,-2.7632185724349894,2.5360223421737556,31,0.35,3
Chidekh C.,0,4,31,0.35,3
Bellier A.,-3.2343122137497318,2.2851392838524753,31,0.35,3
Blancaneaux G.,-3.0163998185641487,2.2926724579975617,31,0.35,3
Alves M.,-1.2019381028609006,3.1022565145639383,31,0.35,3
Bellucci T.,-2.469470460499689,2.518148194196027,31,0.35,3
