"Date","ATP","Tournament","Round","Surface","Court","Winner","Loser","margin","B365W","B365L","TTT_Pct_W","TTT_Pct_L","pred","ttt_correct","bookie_pred","bookie_correct","bet365_right_ttt_wrong","ATPk"
2024-05-21,30,"Geneva Open","1st Round","Clay","Outdoor","Machac T.","Draper J.",2,2.63,1.5,48.06,51.94,"Draper J.",FALSE,"Draper J.",FALSE,FALSE,30
2024-05-19,31,"Lyon Open","1st Round","Clay","Outdoor","Vukic A.","Mcdonald M.",2,1.67,2.2,42.3,57.7,"Mcdonald M.",FALSE,"Vukic A.",TRUE,TRUE,31
2024-05-20,31,"Lyon Open","1st Round","Clay","Outdoor","Rinderknech A.","Evans D.",1,1.67,2.2,40.16,59.84,"Evans D.",FALSE,"Rinderknech A.",TRUE,TRUE,31
2024-05-21,31,"Lyon Open","1st Round","Clay","Outdoor","Seyboth Wild T.","Martinez P.",2,1.91,1.91,62.98,37.02,"Seyboth Wild T.",TRUE,NA,FALSE,FALSE,31
2024-05-21,31,"Lyon Open","1st Round","Clay","Outdoor","Tiafoe F.","Munar J.",2,2.63,1.5,60.61,39.39,"Tiafoe F.",TRUE,"Munar J.",FALSE,FALSE,31
2024-05-21,31,"Lyon Open","1st Round","Clay","Outdoor","Darderi L.","Daniel T.",2,1.4,3,74.63,25.37,"Darderi L.",TRUE,"Darderi L.",TRUE,FALSE,31
2024-05-26,32,"French Open","1st Round","Clay","Outdoor","Rublev A.","Daniel T.",2,1.04,13,75.49,24.51,"Rublev A.",TRUE,"Rublev A.",TRUE,FALSE,32
2024-05-26,32,"French Open","1st Round","Clay","Outdoor","Sonego L.","Humbert U.",2,2.5,1.53,46.07,53.93,"Humbert U.",FALSE,"Humbert U.",FALSE,FALSE,32
2024-05-26,32,"French Open","1st Round","Clay","Outdoor","Zhang Zh.","Vukic A.",2,1.36,3.2,56.98,43.02,"Zhang Zh.",TRUE,"Zhang Zh.",TRUE,FALSE,32
2024-05-26,32,"French Open","1st Round","Clay","Outdoor","Dimitrov G.","Kovacevic A.",3,1.08,8,80.54,19.46,"Dimitrov G.",TRUE,"Dimitrov G.",TRUE,FALSE,32
2024-05-26,32,"French Open","1st Round","Clay","Outdoor","Muller A.","Nardi L.",3,1.53,2.5,35.02,64.98,"Nardi L.",FALSE,"Muller A.",TRUE,TRUE,32
2024-05-26,32,"French Open","1st Round","Clay","Outdoor","Altmaier D.","Djere L.",1,1.53,2.5,35.46,64.54,"Djere L.",FALSE,"Altmaier D.",TRUE,TRUE,32
2024-05-26,32,"French Open","1st Round","Clay","Outdoor","Moutet C.","Jarry N.",2,2.75,1.44,33.25,66.75,"Jarry N.",FALSE,"Jarry N.",FALSE,FALSE,32
2024-05-26,32,"French Open","1st Round","Clay","Outdoor","Wawrinka S.","Murray A.",3,1.53,2.5,55.64,44.36,"Wawrinka S.",TRUE,"Wawrinka S.",TRUE,FALSE,32
2024-05-27,32,"French Open","1st Round","Clay","Outdoor","Shevchenko A.","Karatsev A.",1,1.57,2.38,52.54,47.46,"Shevchenko A.",TRUE,"Shevchenko A.",TRUE,FALSE,32
2024-05-27,32,"French Open","1st Round","Clay","Outdoor","Sinner J.","Eubanks C.",3,1.02,19,75.01,24.99,"Sinner J.",TRUE,"Sinner J.",TRUE,FALSE,32
2024-05-27,32,"French Open","1st Round","Clay","Outdoor","Shelton B.","Gaston H.",2,1.4,3,62.36,37.64,"Shelton B.",TRUE,"Shelton B.",TRUE,FALSE,32
2024-05-27,32,"French Open","1st Round","Clay","Outdoor","Auger-Aliassime F.","Nishioka Y.",3,1.2,4.5,59.25,40.75,"Auger-Aliassime F.",TRUE,"Auger-Aliassime F.",TRUE,FALSE,32
2024-05-27,32,"French Open","1st Round","Clay","Outdoor","Arnaldi M.","Fils A.",2,2.2,1.67,54.26,45.74,"Arnaldi M.",TRUE,"Fils A.",FALSE,FALSE,32
2024-05-27,32,"French Open","1st Round","Clay","Outdoor","Tsitsipas S.","Fucsovics M.",3,1.1,7,60.56,39.44,"Tsitsipas S.",TRUE,"Tsitsipas S.",TRUE,FALSE,32
2024-05-27,32,"French Open","1st Round","Clay","Outdoor","Khachanov K.","Nagal S.",3,1.11,6.5,67.21,32.79,"Khachanov K.",TRUE,"Khachanov K.",TRUE,FALSE,32
2024-05-27,32,"French Open","1st Round","Clay","Outdoor","Kotov P.","Norrie C.",1,2.75,1.44,51.67,48.33,"Kotov P.",TRUE,"Norrie C.",FALSE,FALSE,32
2024-05-27,32,"French Open","1st Round","Clay","Outdoor","Cerundolo F.","Hanfmann Y.",3,1.3,3.5,64.61,35.39,"Cerundolo F.",TRUE,"Cerundolo F.",TRUE,FALSE,32
2024-05-27,32,"French Open","1st Round","Clay","Outdoor","Kecmanovic M.","Monteiro T.",2,1.8,2,61.41,38.59,"Kecmanovic M.",TRUE,"Kecmanovic M.",TRUE,FALSE,32
2024-05-27,32,"French Open","1st Round","Clay","Outdoor","Lajovic D.","Safiullin R.",1,1.62,2.3,49.76,50.24,"Safiullin R.",FALSE,"Lajovic D.",TRUE,TRUE,32
2024-05-27,32,"French Open","1st Round","Clay","Outdoor","Monfils G.","Seyboth Wild T.",2,2.3,1.62,47.33,52.67,"Seyboth Wild T.",FALSE,"Seyboth Wild T.",FALSE,FALSE,32
2024-05-27,32,"French Open","1st Round","Clay","Outdoor","Medvedev D.","Koepfer D.",2,1.2,4.5,82.23,17.77,"Medvedev D.",TRUE,"Medvedev D.",TRUE,FALSE,32
2024-05-28,32,"French Open","1st Round","Clay","Outdoor","Etcheverry T.","Cazaux A.",2,1.2,4.5,39.16,60.84,"Cazaux A.",FALSE,"Etcheverry T.",TRUE,TRUE,32
2024-05-28,32,"French Open","1st Round","Clay","Outdoor","Machac T.","Borges N.",3,1.62,2.3,73.49,26.51,"Machac T.",TRUE,"Machac T.",TRUE,FALSE,32
2024-05-28,32,"French Open","1st Round","Clay","Outdoor","Munar J.","Bautista Agut R.",2,1.67,2.2,45.12,54.88,"Bautista Agut R.",FALSE,"Munar J.",TRUE,TRUE,32
2024-05-28,32,"French Open","1st Round","Clay","Outdoor","De Minaur A.","Michelsen A.",3,1.08,8,65.53,34.47,"De Minaur A.",TRUE,"De Minaur A.",TRUE,FALSE,32
2024-05-28,32,"French Open","1st Round","Clay","Outdoor","Rinderknech A.","Walton A.",3,1.14,5.5,48.27,51.73,"Walton A.",FALSE,"Rinderknech A.",TRUE,TRUE,32
2024-05-28,32,"French Open","1st Round","Clay","Outdoor","Fritz T.","Coria F.",2,1.14,5.5,75.42,24.58,"Fritz T.",TRUE,"Fritz T.",TRUE,FALSE,32
2024-05-28,32,"French Open","1st Round","Clay","Outdoor","Rune H.","Evans D.",3,1.08,8,66.38,33.62,"Rune H.",TRUE,"Rune H.",TRUE,FALSE,32
2024-05-28,32,"French Open","1st Round","Clay","Outdoor","Darderi L.","Hijikata R.",3,1.06,10,72.63,27.37,"Darderi L.",TRUE,"Darderi L.",TRUE,FALSE,32
2024-05-28,32,"French Open","1st Round","Clay","Outdoor","Kokkinakis T.","Popyrin A.",1,2,1.8,45,55,"Popyrin A.",FALSE,"Popyrin A.",FALSE,FALSE,32
2024-05-28,32,"French Open","1st Round","Clay","Outdoor","Carballes Baena R.","Lestienne C.",2,1.14,5.5,51.32,48.68,"Carballes Baena R.",TRUE,"Carballes Baena R.",TRUE,FALSE,32
2024-05-28,32,"French Open","1st Round","Clay","Outdoor","Griekspoor T.","Mcdonald M.",2,1.1,7,60.37,39.63,"Griekspoor T.",TRUE,"Griekspoor T.",TRUE,FALSE,32
2024-06-10,33,"Stuttgart Open","1st Round","Grass","Outdoor","Draper J.","Ofner S.",2,1.25,4,67.94,32.06,"Draper J.",TRUE,"Draper J.",TRUE,FALSE,33
2024-06-10,33,"Stuttgart Open","1st Round","Grass","Outdoor","Koepfer D.","Zhang Zh.",1,1.8,2,37.58,62.42,"Zhang Zh.",FALSE,"Koepfer D.",TRUE,TRUE,33
2024-06-11,33,"Stuttgart Open","1st Round","Grass","Outdoor","Musetti L.","Mpetshi G.",2,1.67,2.2,54.21,45.79,"Musetti L.",TRUE,"Musetti L.",TRUE,FALSE,33
2024-06-11,33,"Stuttgart Open","1st Round","Grass","Outdoor","Nakashima B.","Eubanks C.",2,1.57,2.38,44.16,55.84,"Eubanks C.",FALSE,"Nakashima B.",TRUE,TRUE,33
2024-06-11,33,"Stuttgart Open","1st Round","Grass","Outdoor","Berrettini M.","Safiullin R.",1,1.57,2.38,57.45,42.55,"Berrettini M.",TRUE,"Berrettini M.",TRUE,FALSE,33
2024-06-11,33,"Stuttgart Open","1st Round","Grass","Outdoor","Rinderknech A.","Michelsen A.",2,2.5,1.53,51.69,48.31,"Rinderknech A.",TRUE,"Michelsen A.",FALSE,FALSE,33
2024-06-11,33,"Stuttgart Open","1st Round","Grass","Outdoor","Giron M.","Murray A.",2,2.38,1.57,49.58,50.42,"Murray A.",FALSE,"Murray A.",FALSE,FALSE,33
2024-06-11,33,"Stuttgart Open","1st Round","Grass","Outdoor","Struff J.L.","Cobolli F.",2,1.14,5.5,52.31,47.69,"Struff J.L.",TRUE,"Struff J.L.",TRUE,FALSE,33
2024-06-11,34,"Rosmalen Grass Court Championships","1st Round","Grass","Outdoor","Mcdonald M.","Van De Zandschulp B.",1,2,1.8,48.24,51.76,"Van De Zandschulp B.",FALSE,"Van De Zandschulp B.",FALSE,FALSE,34
2024-06-11,34,"Rosmalen Grass Court Championships","1st Round","Grass","Outdoor","Fils A.","Cazaux A.",2,1.62,2.3,47.29,52.71,"Cazaux A.",FALSE,"Fils A.",TRUE,TRUE,34
2024-06-11,34,"Rosmalen Grass Court Championships","1st Round","Grass","Outdoor","Vukic A.","Purcell M.",2,1.62,2.3,47.92,52.08,"Purcell M.",FALSE,"Vukic A.",TRUE,TRUE,34
2024-06-11,34,"Rosmalen Grass Court Championships","1st Round","Grass","Outdoor","Griekspoor T.","Kecmanovic M.",1,1.33,3.4,61.28,38.72,"Griekspoor T.",TRUE,"Griekspoor T.",TRUE,FALSE,34
2024-06-11,34,"Rosmalen Grass Court Championships","1st Round","Grass","Outdoor","Popyrin A.","Hijikata R.",2,1.67,2.2,61.27,38.73,"Popyrin A.",TRUE,"Popyrin A.",TRUE,FALSE,34
2024-06-17,35,"Halle Open","1st Round","Grass","Outdoor","Sonego L.","Kecmanovic M.",2,2,1.8,53.33,46.67,"Sonego L.",TRUE,"Kecmanovic M.",FALSE,FALSE,35
2024-06-17,35,"Halle Open","1st Round","Grass","Outdoor","Zhang Zh.","Ofner S.",1,1.91,1.91,56.72,43.28,"Zhang Zh.",TRUE,NA,FALSE,FALSE,35
2024-06-17,35,"Halle Open","1st Round","Grass","Outdoor","Marozsan F.","Safiullin R.",1,2.5,1.53,46.33,53.67,"Safiullin R.",FALSE,"Safiullin R.",FALSE,FALSE,35
2024-06-17,35,"Halle Open","1st Round","Grass","Outdoor","Medvedev D.","Borges N.",2,1.08,8,83.08,16.92,"Medvedev D.",TRUE,"Medvedev D.",TRUE,FALSE,35
2024-06-17,35,"Halle Open","1st Round","Grass","Outdoor","Hurkacz H.","Cobolli F.",2,1.13,6,62.12,37.88,"Hurkacz H.",TRUE,"Hurkacz H.",TRUE,FALSE,35
2024-06-18,35,"Halle Open","1st Round","Grass","Outdoor","Fils A.","Machac T.",2,2,1.8,33.13,66.87,"Machac T.",FALSE,"Machac T.",FALSE,FALSE,35
2024-06-18,35,"Halle Open","1st Round","Grass","Outdoor","Giron M.","Rublev A.",2,4,1.25,30.16,69.84,"Rublev A.",FALSE,"Rublev A.",FALSE,FALSE,35
2024-06-18,35,"Halle Open","1st Round","Grass","Outdoor","Eubanks C.","Martinez P.",2,1.4,3,52.43,47.57,"Eubanks C.",TRUE,"Eubanks C.",TRUE,FALSE,35
2024-06-18,35,"Halle Open","1st Round","Grass","Outdoor","Sinner J.","Griekspoor T.",1,1.11,6.5,67.11,32.89,"Sinner J.",TRUE,"Sinner J.",TRUE,FALSE,35
2024-06-19,35,"Halle Open","1st Round","Grass","Outdoor","Berrettini M.","Michelsen A.",2,1.25,4,74.68,25.32,"Berrettini M.",TRUE,"Berrettini M.",TRUE,FALSE,35
2024-06-19,35,"Halle Open","1st Round","Grass","Outdoor","Struff J.L.","Darderi L.",1,1.17,5,30.7,69.3,"Darderi L.",FALSE,"Struff J.L.",TRUE,TRUE,35
2024-06-17,36,"Queen's Club Championships","1st Round","Grass","Outdoor","Dimitrov G.","Mannarino A.",2,1.17,5,63.77,36.23,"Dimitrov G.",TRUE,"Dimitrov G.",TRUE,FALSE,36
2024-06-17,36,"Queen's Club Championships","1st Round","Grass","Outdoor","Thompson J.","Rune H.",1,2.75,1.44,37.72,62.28,"Rune H.",FALSE,"Rune H.",FALSE,FALSE,36
2024-06-18,36,"Queen's Club Championships","1st Round","Grass","Outdoor","Fritz T.","Daniel T.",2,1.14,5.5,71.34,28.66,"Fritz T.",TRUE,"Fritz T.",TRUE,FALSE,36
2024-06-18,36,"Queen's Club Championships","1st Round","Grass","Outdoor","Musetti L.","De Minaur A.",1,5,1.17,44.86,55.14,"De Minaur A.",FALSE,"De Minaur A.",FALSE,FALSE,36
2024-06-18,36,"Queen's Club Championships","1st Round","Grass","Outdoor","Arnaldi M.","Humbert U.",1,3.2,1.36,52,48,"Arnaldi M.",TRUE,"Humbert U.",FALSE,FALSE,36
2024-06-18,36,"Queen's Club Championships","1st Round","Grass","Outdoor","Korda S.","Khachanov K.",2,1.67,2.2,52.06,47.94,"Korda S.",TRUE,"Korda S.",TRUE,FALSE,36
2024-06-18,36,"Queen's Club Championships","1st Round","Grass","Outdoor","Tabilo A.","Davidovich Fokina A.",1,2.5,1.53,49.16,50.84,"Davidovich Fokina A.",FALSE,"Davidovich Fokina A.",FALSE,FALSE,36
2024-06-18,36,"Queen's Club Championships","1st Round","Grass","Outdoor","Paul T.","Baez S.",2,1.14,5.5,61.5,38.5,"Paul T.",TRUE,"Paul T.",TRUE,FALSE,36
2024-06-18,36,"Queen's Club Championships","1st Round","Grass","Outdoor","Alcaraz C.","Cerundolo F.",2,1.1,7,72.01,27.99,"Alcaraz C.",TRUE,"Alcaraz C.",TRUE,FALSE,36
2024-06-18,36,"Queen's Club Championships","1st Round","Grass","Outdoor","Mpetshi G.","Shelton B.",2,2.38,1.57,29.58,70.42,"Shelton B.",FALSE,"Shelton B.",FALSE,FALSE,36
2024-06-18,36,"Queen's Club Championships","1st Round","Grass","Outdoor","Draper J.","Navone M.",2,1.06,10,30.33,69.67,"Navone M.",FALSE,"Draper J.",TRUE,TRUE,36
2024-06-24,37,"Eastbourne International","1st Round","Grass","Outdoor","Vukic A.","Marozsan F.",2,2.2,1.67,42.88,57.12,"Marozsan F.",FALSE,"Marozsan F.",FALSE,FALSE,37
2024-06-24,37,"Eastbourne International","1st Round","Grass","Outdoor","Purcell M.","Djere L.",1,1.53,2.5,38.94,61.06,"Djere L.",FALSE,"Purcell M.",TRUE,TRUE,37
2024-06-24,37,"Eastbourne International","1st Round","Grass","Outdoor","Giron M.","Cerundolo F.",2,1.73,2.1,39.32,60.68,"Cerundolo F.",FALSE,"Giron M.",TRUE,TRUE,37
2024-06-25,37,"Eastbourne International","1st Round","Grass","Outdoor","Ruusuvuori E.","Norrie C.",2,2.75,1.44,49.62,50.38,"Norrie C.",FALSE,"Norrie C.",FALSE,FALSE,37
2024-06-25,37,"Eastbourne International","1st Round","Grass","Outdoor","Kecmanovic M.","Zhang Zh.",2,2,1.8,46.67,53.33,"Zhang Zh.",FALSE,"Zhang Zh.",FALSE,FALSE,37
2024-06-25,37,"Eastbourne International","1st Round","Grass","Outdoor","Cobolli F.","Rinderknech A.",2,2.2,1.67,60.32,39.68,"Cobolli F.",TRUE,"Rinderknech A.",FALSE,FALSE,37
2024-06-23,38,"Mallorca Championships","1st Round","Grass","Outdoor","Michelsen A.","Borges N.",2,1.67,2.2,46.46,53.54,"Borges N.",FALSE,"Michelsen A.",TRUE,TRUE,38
2024-06-24,38,"Mallorca Championships","1st Round","Grass","Outdoor","Hijikata R.","Nardi L.",1,1.8,2,56.58,43.42,"Hijikata R.",TRUE,"Hijikata R.",TRUE,FALSE,38
2024-06-24,38,"Mallorca Championships","1st Round","Grass","Outdoor","Shevchenko A.","Lestienne C.",2,2.1,1.73,60.59,39.41,"Shevchenko A.",TRUE,"Lestienne C.",FALSE,FALSE,38
2024-06-24,38,"Mallorca Championships","1st Round","Grass","Outdoor","Darderi L.","Martinez P.",2,1.53,2.5,72.75,27.25,"Darderi L.",TRUE,"Darderi L.",TRUE,FALSE,38
2024-06-24,38,"Mallorca Championships","1st Round","Grass","Outdoor","Ofner S.","Munar J.",1,1.44,2.75,47.08,52.92,"Munar J.",FALSE,"Ofner S.",TRUE,TRUE,38
2024-06-25,38,"Mallorca Championships","1st Round","Grass","Outdoor","Mensik J.","Eubanks C.",1,2.5,1.53,48.39,51.61,"Eubanks C.",FALSE,"Eubanks C.",FALSE,FALSE,38
2024-07-01,39,"Wimbledon","1st Round","Grass","Outdoor","Struff J.L.","Marozsan F.",2,1.25,4,59.36,40.64,"Struff J.L.",TRUE,"Struff J.L.",TRUE,FALSE,39
2024-07-01,39,"Wimbledon","1st Round","Grass","Outdoor","Dimitrov G.","Lajovic D.",3,1.03,15,65.51,34.49,"Dimitrov G.",TRUE,"Dimitrov G.",TRUE,FALSE,39
2024-07-01,39,"Wimbledon","1st Round","Grass","Outdoor","Tiafoe F.","Arnaldi M.",1,1.62,2.3,51.95,48.05,"Tiafoe F.",TRUE,"Tiafoe F.",TRUE,FALSE,39
2024-07-01,39,"Wimbledon","1st Round","Grass","Outdoor","Thompson J.","Kotov P.",1,1.22,4.33,51.01,48.99,"Thompson J.",TRUE,"Thompson J.",TRUE,FALSE,39
2024-07-01,39,"Wimbledon","1st Round","Grass","Outdoor","Berrettini M.","Fucsovics M.",2,1.17,5,57.94,42.06,"Berrettini M.",TRUE,"Berrettini M.",TRUE,FALSE,39
2024-07-01,39,"Wimbledon","1st Round","Grass","Outdoor","Nakashima B.","Baez S.",3,1.14,5.5,45.27,54.73,"Baez S.",FALSE,"Nakashima B.",TRUE,TRUE,39
2024-07-01,39,"Wimbledon","1st Round","Grass","Outdoor","Monfils G.","Mannarino A.",2,1.53,2.5,54.7,45.3,"Monfils G.",TRUE,"Monfils G.",TRUE,FALSE,39
2024-07-01,39,"Wimbledon","1st Round","Grass","Outdoor","Medvedev D.","Kovacevic A.",3,1.01,23,87.29,12.71,"Medvedev D.",TRUE,"Medvedev D.",TRUE,FALSE,39
2024-07-01,39,"Wimbledon","1st Round","Grass","Outdoor","Cazaux A.","Bergs Z.",1,3.2,1.36,50.6,49.4,"Cazaux A.",TRUE,"Bergs Z.",FALSE,FALSE,39
2024-07-01,39,"Wimbledon","1st Round","Grass","Outdoor","Humbert U.","Shevchenko A.",1,1.14,5.5,51.62,48.38,"Humbert U.",TRUE,"Humbert U.",TRUE,FALSE,39
2024-07-01,39,"Wimbledon","1st Round","Grass","Outdoor","Vukic A.","Ofner S.",1,1.67,2.2,51.48,48.52,"Vukic A.",TRUE,"Vukic A.",TRUE,FALSE,39
2024-07-01,39,"Wimbledon","1st Round","Grass","Outdoor","Bublik A.","Mensik J.",1,1.44,2.75,52.86,47.14,"Bublik A.",TRUE,"Bublik A.",TRUE,FALSE,39
2024-07-01,39,"Wimbledon","1st Round","Grass","Outdoor","Sonego L.","Navone M.",3,1.07,9,34.49,65.51,"Navone M.",FALSE,"Sonego L.",TRUE,TRUE,39
2024-07-01,39,"Wimbledon","1st Round","Grass","Outdoor","Paul T.","Martinez P.",2,1.02,19,68.52,31.48,"Paul T.",TRUE,"Paul T.",TRUE,FALSE,39
2024-07-01,39,"Wimbledon","1st Round","Grass","Outdoor","Kecmanovic M.","Nagal S.",2,1.07,9,60.76,39.24,"Kecmanovic M.",TRUE,"Kecmanovic M.",TRUE,FALSE,39
2024-07-02,39,"Wimbledon","1st Round","Grass","Outdoor","Nishioka Y.","Borges N.",2,1.8,2,57.7,42.3,"Nishioka Y.",TRUE,"Nishioka Y.",TRUE,FALSE,39
2024-07-02,39,"Wimbledon","1st Round","Grass","Outdoor","Mpetshi G.","Korda S.",1,4.33,1.22,41.28,58.72,"Korda S.",FALSE,"Korda S.",FALSE,FALSE,39
2024-07-02,39,"Wimbledon","1st Round","Grass","Outdoor","Musetti L.","Lestienne C.",2,1.1,7,66.96,33.04,"Musetti L.",TRUE,"Musetti L.",TRUE,FALSE,39
2024-07-02,39,"Wimbledon","1st Round","Grass","Outdoor","De Minaur A.","Duckworth J.",3,1.05,11,69.63,30.37,"De Minaur A.",TRUE,"De Minaur A.",TRUE,FALSE,39
2024-07-02,39,"Wimbledon","1st Round","Grass","Outdoor","Popyrin A.","Monteiro T.",2,1.33,3.4,66.24,33.76,"Popyrin A.",TRUE,"Popyrin A.",TRUE,FALSE,39
2024-07-02,39,"Wimbledon","1st Round","Grass","Outdoor","Etcheverry T.","Nardi L.",3,1.57,2.38,71.68,28.32,"Etcheverry T.",TRUE,"Etcheverry T.",TRUE,FALSE,39
2024-07-02,39,"Wimbledon","1st Round","Grass","Outdoor","Zverev A.","Carballes Baena R.",3,1.01,29,68.76,31.24,"Zverev A.",TRUE,"Zverev A.",TRUE,FALSE,39
2024-07-02,39,"Wimbledon","1st Round","Grass","Outdoor","Tsitsipas S.","Daniel T.",3,1.05,11,76.03,23.97,"Tsitsipas S.",TRUE,"Tsitsipas S.",TRUE,FALSE,39
2024-07-02,39,"Wimbledon","1st Round","Grass","Outdoor","Cobolli F.","Hijikata R.",2,2.1,1.73,63.45,36.55,"Cobolli F.",TRUE,"Hijikata R.",FALSE,FALSE,39
2024-07-02,39,"Wimbledon","1st Round","Grass","Outdoor","Norrie C.","Diaz Acosta F.",3,1.04,13,52.77,47.23,"Norrie C.",TRUE,"Norrie C.",TRUE,FALSE,39
2024-07-02,39,"Wimbledon","1st Round","Grass","Outdoor","Fritz T.","O Connell C.",3,1.05,11,65.24,34.76,"Fritz T.",TRUE,"Fritz T.",TRUE,FALSE,39
2024-07-03,39,"Wimbledon","1st Round","Grass","Outdoor","Safiullin R.","Cerundolo F.",1,1.73,2.1,46.63,53.37,"Cerundolo F.",FALSE,"Safiullin R.",TRUE,TRUE,39
2024-07-03,39,"Wimbledon","1st Round","Grass","Outdoor","Ruusuvuori E.","Mcdonald M.",1,1.67,2.2,51.98,48.02,"Ruusuvuori E.",TRUE,"Ruusuvuori E.",TRUE,FALSE,39
2024-07-03,39,"Wimbledon","1st Round","Grass","Outdoor","Machac T.","Goffin D.",2,1.62,2.3,79.44,20.56,"Machac T.",TRUE,"Machac T.",TRUE,FALSE,39
2024-07-03,39,"Wimbledon","1st Round","Grass","Outdoor","Tabilo A.","Evans D.",3,1.44,2.75,63.79,36.21,"Tabilo A.",TRUE,"Tabilo A.",TRUE,FALSE,39
2024-07-03,39,"Wimbledon","1st Round","Grass","Outdoor","Kokkinakis T.","Auger-Aliassime F.",1,3.2,1.36,42,58,"Auger-Aliassime F.",FALSE,"Auger-Aliassime F.",FALSE,FALSE,39
2024-07-16,40,"Nordea Open","1st Round","Clay","Outdoor","Carballes Baena R.","Safiullin R.",1,1.62,2.3,39.68,60.32,"Safiullin R.",FALSE,"Carballes Baena R.",TRUE,TRUE,40
2024-07-16,40,"Nordea Open","1st Round","Clay","Outdoor","Monteiro T.","Coria F.",2,1.73,2.1,50.53,49.47,"Monteiro T.",TRUE,"Monteiro T.",TRUE,FALSE,40
2024-07-15,41,"Suisse Open Gstaad","1st Round","Clay","Outdoor","Struff J.L.","Ramos-Vinolas A.",2,1.17,5,73.28,26.72,"Struff J.L.",TRUE,"Struff J.L.",TRUE,FALSE,41
2024-07-15,42,"European Open","1st Round","Clay","Outdoor","Cobolli F.","Altmaier D.",1,1.67,2.2,62.37,37.63,"Cobolli F.",TRUE,"Cobolli F.",TRUE,FALSE,42
2024-07-15,42,"European Open","1st Round","Clay","Outdoor","Djere L.","Bergs Z.",2,2,1.8,63.91,36.09,"Djere L.",TRUE,"Bergs Z.",FALSE,FALSE,42
2024-07-15,42,"European Open","1st Round","Clay","Outdoor","Cerundolo F.","Comesana F.",2,1.25,4,54.29,45.71,"Cerundolo F.",TRUE,"Cerundolo F.",TRUE,FALSE,42
2024-07-15,42,"European Open","1st Round","Clay","Outdoor","Martinez P.","Arnaldi M.",2,3.2,1.36,34.63,65.37,"Arnaldi M.",FALSE,"Arnaldi M.",FALSE,FALSE,42
2024-07-16,42,"European Open","1st Round","Clay","Outdoor","Fils A.","Munar J.",1,1.53,2.5,56.94,43.06,"Fils A.",TRUE,"Fils A.",TRUE,FALSE,42
2024-07-16,42,"European Open","1st Round","Clay","Outdoor","Zhang Zh.","Seyboth Wild T.",2,1.67,2.2,43.66,56.34,"Seyboth Wild T.",FALSE,"Zhang Zh.",TRUE,TRUE,42
2024-07-16,42,"European Open","1st Round","Clay","Outdoor","Baez S.","Koepfer D.",2,1.44,2.75,56.46,43.54,"Baez S.",TRUE,"Baez S.",TRUE,FALSE,42
2024-07-16,42,"European Open","1st Round","Clay","Outdoor","Rune H.","Marozsan F.",2,1.4,3,65.49,34.51,"Rune H.",TRUE,"Rune H.",TRUE,FALSE,42
2024-07-16,42,"European Open","1st Round","Clay","Outdoor","Gaston H.","Diaz Acosta F.",1,2.2,1.67,50.95,49.05,"Gaston H.",TRUE,"Diaz Acosta F.",FALSE,FALSE,42
2024-07-16,43,"Hall of Fame Championships","1st Round","Grass","Outdoor","Mcdonald M.","Hijikata R.",1,1.67,2.2,61.4,38.6,"Mcdonald M.",TRUE,"Mcdonald M.",TRUE,FALSE,43
2024-07-22,44,"Atlanta Open","1st Round","Hard","Outdoor","Davidovich Fokina A.","Cazaux A.",2,1.91,1.91,62.71,37.29,"Davidovich Fokina A.",TRUE,NA,FALSE,FALSE,44
2024-07-23,44,"Atlanta Open","1st Round","Hard","Outdoor","Walton A.","Kecmanovic M.",2,3,1.4,8.48,91.52,"Kecmanovic M.",FALSE,"Kecmanovic M.",FALSE,FALSE,44
2024-07-23,44,"Atlanta Open","1st Round","Hard","Outdoor","Mcdonald M.","Nakashima B.",2,2.5,1.53,52.98,47.02,"Mcdonald M.",TRUE,"Nakashima B.",FALSE,FALSE,44
2024-07-24,44,"Atlanta Open","1st Round","Hard","Outdoor","Purcell M.","O Connell C.",1,1.62,2.3,50.19,49.81,"Purcell M.",TRUE,"Purcell M.",TRUE,FALSE,44
2024-07-23,45,"Generali Open","1st Round","Clay","Outdoor","Gaston H.","Altmaier D.",1,2.1,1.73,52.75,47.25,"Gaston H.",TRUE,"Altmaier D.",FALSE,FALSE,45
2024-07-23,45,"Generali Open","1st Round","Clay","Outdoor","Diaz Acosta F.","Coria F.",1,1.73,2.1,58.5,41.5,"Diaz Acosta F.",TRUE,"Diaz Acosta F.",TRUE,FALSE,45
2024-07-23,45,"Generali Open","1st Round","Clay","Outdoor","Carballes Baena R.","Fucsovics M.",1,1.91,1.91,40.62,59.38,"Fucsovics M.",FALSE,NA,FALSE,FALSE,45
2024-07-23,45,"Generali Open","1st Round","Clay","Outdoor","Berrettini M.","Kotov P.",2,1.29,3.75,61.48,38.52,"Berrettini M.",TRUE,"Berrettini M.",TRUE,FALSE,45
2024-07-21,46,"Croatia Open","1st Round","Clay","Outdoor","Marozsan F.","Shevchenko A.",1,1.57,2.38,46.23,53.77,"Shevchenko A.",FALSE,"Marozsan F.",TRUE,TRUE,46
2024-07-22,46,"Croatia Open","1st Round","Clay","Outdoor","Monteiro T.","Machac T.",1,2.1,1.73,23.84,76.16,"Machac T.",FALSE,"Machac T.",FALSE,FALSE,46
