ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL,GamesMatch,mu_generic_w,sigma_generic_w,mu_generic_l,sigma_generic_l,Fatigue_W,Fatigue_L,mu_winner,mu_loser,sigma_winner,sigma_loser,p_ttt_win,p_fat_win,y,pred_base,ttt_correct,pred_fat,ttt_fat_correct,p_book,pred_book,bookie_correct,p_base_fav,y_base_fav,p_fat_fav,y_fat_fav,p_book_fav,y_book_fav,theta_used,ATP_k,cfg_window,cfg_delta,cfg_transform,cfg_fat_mode,cfg_alpha_sigma
38,Mallorca,Mallorca Championships,2024-06-25,ATP250,Outdoor,Grass,2nd Round,3,Ofner S.,Darderi L.,54,37,883,1231,6,3,7,5,NA,NA,NA,NA,NA,NA,2,0,Completed,1.73,2.1,1.85,2.07,1.91,2.25,1.78,2.02,21,1.917766213427112,0.3042900427785534,2.385002399137431,0.5231742383106666,54.28313552640624,50.73349184374999,1.917766213427112,2.385002399137431,0.3042900427785534,0.5231742383106666,0.22005799879905522,0.4572950932906034,1,Darderi L.,FALSE,Darderi L.,FALSE,0.5483028720626633,Ofner S.,TRUE,0.7799420012009448,0,0.5427049067093965,0,0.5483028720626633,1,0,38,10,0.95,linear,sigma_inflate,0.12
38,Mallorca,Mallorca Championships,2024-06-26,ATP250,Outdoor,Grass,2nd Round,3,Tabilo A.,Shevchenko A.,24,58,1679,860,6,3,6,2,NA,NA,NA,NA,NA,NA,2,0,Completed,1.5,2.63,1.58,2.56,1.58,2.63,1.52,2.5,17,1.8610074844416509,0.45562663875918374,2.1581175440855396,0.28637557528152796,33.2059384292578,22.5625,1.8610074844416509,2.1581175440855396,0.45562663875918374,0.28637557528152796,0.29044193331694734,0.45283256491915846,1,Shevchenko A.,FALSE,Shevchenko A.,FALSE,0.6368038740920097,Tabilo A.,TRUE,0.7095580666830527,0,0.5471674350808415,0,0.6368038740920097,1,0,38,10,0.95,linear,sigma_inflate,0.12
38,Mallorca,Mallorca Championships,2024-06-27,ATP250,Outdoor,Grass,Quarterfinals,3,Tabilo A.,Mensik J.,24,85,1679,688,6,4,6,4,NA,NA,NA,NA,NA,NA,2,0,Completed,1.57,2.38,1.66,2.36,1.7,2.4,1.61,2.28,20,1.8610074844416509,0.45562663875918374,2.811318555224415,0.6417991827330344,47.6956415077949,52.0125,1.8610074844416509,2.811318555224415,0.45562663875918374,0.6417991827330344,0.11364264096439039,0.43222052466800365,1,Mensik J.,FALSE,Mensik J.,FALSE,0.6025316455696202,Tabilo A.,TRUE,0.8863573590356096,0,0.5677794753319964,0,0.6025316455696202,1,0,38,10,0.95,linear,sigma_inflate,0.12
38,Mallorca,Mallorca Championships,2024-06-29,ATP250,Outdoor,Grass,The Final,3,Tabilo A.,Ofner S.,24,54,1679,883,6,3,6,4,NA,NA,NA,NA,NA,NA,2,0,Completed,1.67,2.2,1.75,2.21,1.8,2.24,1.7,2.12,19,1.8610074844416509,0.45562663875918374,1.917766213427112,0.3042900427785534,72.15011378476756,89.84062124999998,1.8610074844416509,1.917766213427112,0.45562663875918374,0.3042900427785534,0.4587456469812527,0.49601059559728167,1,Ofner S.,FALSE,Ofner S.,FALSE,0.5684754521963824,Tabilo A.,TRUE,0.5412543530187472,0,0.5039894044027183,0,0.5684754521963824,1,0,38,10,0.95,linear,sigma_inflate,0.12
39,London,Wimbledon,2024-07-01,Grand Slam,Outdoor,Grass,1st Round,5,Thompson J.,Kotov P.,40,53,1206,893,5,7,5,7,6,4,6,4,6,4,3,2,Completed,1.22,4.33,1.24,4.62,1.29,4.62,1.23,4.18,54,1.975615474404388,0.2777241933900432,2.0897421187724636,0.3123208226988648,28.39273590809364,0,1.975615474404388,2.0897421187724636,0.2777241933900432,0.3123208226988648,0.39240027099093144,0.46400522347806383,1,Kotov P.,FALSE,Kotov P.,FALSE,0.7801801801801801,Thompson J.,TRUE,0.6075997290090686,0,0.5359947765219362,0,0.7801801801801801,1,0,39,10,0.95,linear,sigma_inflate,0.12
39,London,Wimbledon,2024-07-01,Grand Slam,Outdoor,Grass,1st Round,5,Berrettini M.,Fucsovics M.,59,70,845,785,7,6,6,2,3,6,6,1,NA,NA,3,1,Completed,1.17,5,1.21,5.11,1.21,5.32,1.18,4.9,37,2.1971980006999043,0.3912245907411124,2.231678285817309,0.29087818303136176,0,0,2.1971980006999043,2.231678285817309,0.3912245907411124,0.29087818303136176,0.47180742813657855,0.47180742813657855,1,Fucsovics M.,FALSE,Fucsovics M.,FALSE,0.8103727714748785,Berrettini M.,TRUE,0.5281925718634215,0,0.5281925718634215,0,0.8103727714748785,1,0,39,10,0.95,linear,sigma_inflate,0.12
39,London,Wimbledon,2024-07-01,Grand Slam,Outdoor,Grass,1st Round,5,Nakashima B.,Baez S.,65,18,825,2020,6,2,6,3,6,4,NA,NA,NA,NA,3,0,Completed,1.14,5.5,1.17,5.92,1.18,6,1.16,5.37,27,1.6226918309881977,0.30537404111330263,2.06010173013402,0.2620134561320394,0,13.154275937499996,1.6226918309881977,2.06010173013402,0.30537404111330263,0.2620134561320394,0.13850192544169154,0.2776064974252431,1,Baez S.,FALSE,Baez S.,FALSE,0.8283132530120482,Nakashima B.,TRUE,0.8614980745583085,0,0.7223935025747569,0,0.8283132530120482,1,0,39,10,0.95,linear,sigma_inflate,0.12
39,London,Wimbledon,2024-07-01,Grand Slam,Outdoor,Grass,1st Round,5,Vukic A.,Ofner S.,69,45,789,1038,6,7,6,4,6,4,3,6,7,6,3,2,Completed,1.67,2.2,1.79,2.14,1.79,2.25,1.71,2.14,55,1.3603026319690934,0.2993549355163021,1.9600939074566184,0.3004933382648659,75.58713382968749,98.22866067812498,1.3603026319690934,1.9600939074566184,0.2993549355163021,0.3004933382648659,0.07866970121195427,0.4511295258683491,1,Ofner S.,FALSE,Ofner S.,FALSE,0.5684754521963824,Vukic A.,TRUE,0.9213302987880457,0,0.5488704741316509,0,0.5684754521963824,1,0,39,10,0.95,linear,sigma_inflate,0.12
39,London,Wimbledon,2024-07-01,Grand Slam,Outdoor,Grass,1st Round,5,Bublik A.,Mensik J.,23,78,1730,738,4,6,6,7,6,4,6,4,6,2,3,2,Completed,1.44,2.75,1.44,3.03,1.47,3.03,1.44,2.82,51,2.214907272319985,0.27922351938918444,2.888307345706529,0.6183123659430874,15.475618749999995,58.654631328124985,2.214907272319985,2.888307345706529,0.27922351938918444,0.6183123659430874,0.16045817610953028,0.44679158899932536,1,Mensik J.,FALSE,Mensik J.,FALSE,0.6563245823389022,Bublik A.,TRUE,0.8395418238904697,0,0.5532084110006746,0,0.6563245823389022,1,0,39,10,0.95,linear,sigma_inflate,0.12
39,London,Wimbledon,2024-07-03,Grand Slam,Outdoor,Grass,1st Round,5,Safiullin R.,Cerundolo F.,44,30,1045,1315,6,7,3,6,7,5,6,3,6,4,3,2,Completed,1.73,2.1,1.76,2.19,1.78,2.19,1.73,2.1,53,1.9213074105800856,0.2689216231743676,2.451709641354166,0.25932348487167056,0,16.386484652839837,1.9213074105800856,2.451709641354166,0.2689216231743676,0.25932348487167056,0.07783961887856782,0.2575626780502205,1,Cerundolo F.,FALSE,Cerundolo F.,FALSE,0.5483028720626633,Safiullin R.,TRUE,0.9221603811214322,0,0.7424373219497795,0,0.5483028720626633,1,0,39,10,0.95,linear,sigma_inflate,0.12
39,London,Wimbledon,2024-07-03,Grand Slam,Outdoor,Grass,2nd Round,5,Nakashima B.,Thompson J.,65,40,825,1206,6,3,6,2,6,2,NA,NA,NA,NA,3,0,Completed,1.67,2.2,1.74,2.22,1.74,2.3,1.69,2.19,25,1.6226918309881977,0.30537404111330263,1.975615474404388,0.2777241933900432,24.3675,48.735,1.6226918309881977,1.975615474404388,0.30537404111330263,0.2777241933900432,0.19627546873732316,0.43762292177909284,1,Thompson J.,FALSE,Thompson J.,FALSE,0.5684754521963824,Nakashima B.,TRUE,0.8037245312626768,0,0.5623770782209072,0,0.5684754521963824,1,0,39,10,0.95,linear,sigma_inflate,0.12
39,London,Wimbledon,2024-07-04,Grand Slam,Outdoor,Grass,2nd Round,5,Popyrin A.,Etcheverry T.,47,31,981,1290,3,6,6,4,4,6,6,4,6,3,3,2,Completed,1.67,2.2,1.69,2.31,1.7,2.31,1.66,2.22,48,2.1002137138189005,0.27071681476824644,2.1168966406727674,0.2630293468748283,37.905,42.91955593410488,2.1002137138189005,2.1168966406727674,0.27071681476824644,0.2630293468748283,0.4823730926221177,0.49698515176692976,1,Etcheverry T.,FALSE,Etcheverry T.,FALSE,0.5684754521963824,Popyrin A.,TRUE,0.5176269073778823,0,0.5030148482330703,0,0.5684754521963824,1,0,39,10,0.95,linear,sigma_inflate,0.12
39,London,Wimbledon,2024-07-04,Grand Slam,Outdoor,Grass,2nd Round,5,Safiullin R.,Machac T.,44,39,1045,1214,6,2,6,4,5,7,6,3,NA,NA,3,1,Completed,1.73,2.1,1.72,2.26,1.74,2.29,1.69,2.18,39,1.9213074105800856,0.2689216231743676,2.485752409553821,0.4272334568373192,50.349999999999994,37.05,1.9213074105800856,2.485752409553821,0.2689216231743676,0.4272334568373192,0.13176159758911912,0.4253796518362412,1,Machac T.,FALSE,Machac T.,FALSE,0.5483028720626633,Safiullin R.,TRUE,0.8682384024108809,0,0.5746203481637588,0,0.5483028720626633,1,0,39,10,0.95,linear,sigma_inflate,0.12
39,London,Wimbledon,2024-07-04,Grand Slam,Outdoor,Grass,2nd Round,5,Tabilo A.,Cobolli F.,19,48,1904,980,7,6,7,6,4,6,4,6,6,4,3,2,Completed,1.36,3.2,1.34,3.6,1.36,3.6,1.33,3.31,56,1.847452748122812,0.4557498926920614,2.3405680120879984,0.4005207180258956,88.81439589441405,94.75314758851171,1.847452748122812,2.3405680120879984,0.4557498926920614,0.4005207180258956,0.20818396441145326,0.4729413137191357,1,Cobolli F.,FALSE,Cobolli F.,FALSE,0.7017543859649122,Tabilo A.,TRUE,0.7918160355885467,0,0.5270586862808643,0,0.7017543859649122,1,0,39,10,0.95,linear,sigma_inflate,0.12
39,London,Wimbledon,2024-07-04,Grand Slam,Outdoor,Grass,2nd Round,5,Mpetshi G.,Nishioka Y.,58,90,853,659,6,4,6,1,6,2,NA,NA,NA,NA,3,0,Completed,1.53,2.5,1.61,2.47,1.61,2.51,1.58,2.4,25,1.7674963600352684,0.6238045847824907,2.033813989541919,0.2807481476615821,55.052499999999995,88.48422833363475,1.7674963600352684,2.033813989541919,0.6238045847824907,0.2807481476615821,0.34852214330231057,0.4815542607646013,1,Nishioka Y.,FALSE,Nishioka Y.,FALSE,0.6203473945409429,Mpetshi G.,TRUE,0.6514778566976894,0,0.5184457392353987,0,0.6203473945409429,1,0,39,10,0.95,linear,sigma_inflate,0.12
39,London,Wimbledon,2024-07-06,Grand Slam,Outdoor,Grass,3rd Round,5,Mpetshi G.,Ruusuvuori E.,58,87,853,683,4,6,6,2,7,6,6,4,NA,NA,3,1,Completed,1.73,2.1,1.81,2.12,1.83,2.15,1.76,2.07,41,1.7674963600352684,0.6238045847824907,2.221850756902844,0.27296067566845467,72.24738124999999,105.94374623791299,1.7674963600352684,2.221850756902844,0.6238045847824907,0.27296067566845467,0.2522984533320101,0.47448421687229897,1,Ruusuvuori E.,FALSE,Ruusuvuori E.,FALSE,0.5483028720626633,Mpetshi G.,TRUE,0.7477015466679899,0,0.5255157831277011,0,0.5483028720626633,1,0,39,10,0.95,linear,sigma_inflate,0.12
39,London,Wimbledon,2024-07-14,Grand Slam,Outdoor,Grass,The Final,5,Alcaraz C.,Djokovic N.,3,2,8130,8360,6,2,6,2,7,6,NA,NA,NA,NA,3,0,Completed,1.8,2.1,1.81,2.12,1.82,2.2,1.76,2.09,29,4.20976907647077,0.2815479557084786,4.844001925841541,0.3512047298075741,125.98821277251753,103.23932754826589,4.20976907647077,4.844001925841541,0.2815479557084786,0.3512047298075741,0.07941614548639955,0.4613422792570733,1,Djokovic N.,FALSE,Djokovic N.,FALSE,0.5384615384615385,Alcaraz C.,TRUE,0.9205838545136005,0,0.5386577207429267,0,0.5384615384615385,1,0,39,10,0.95,linear,sigma_inflate,0.12
40,Bastad,Nordea Open,2024-07-16,ATP250,Outdoor,Clay,1st Round,3,Carballes Baena R.,Safiullin R.,54,67,906,785,5,7,7,6,6,3,NA,NA,NA,NA,2,1,Completed,1.62,2.3,1.61,2.46,1.65,2.46,1.6,2.3,34,1.7594076310649136,0.27181660797736995,1.988086801691773,0.2664068550778759,0,26.94316226572704,1.7594076310649136,1.988086801691773,0.27181660797736995,0.2664068550778759,0.27397410612256295,0.4218629430582887,1,Safiullin R.,FALSE,Safiullin R.,FALSE,0.586734693877551,Carballes Baena R.,TRUE,0.7260258938774371,0,0.5781370569417112,0,0.586734693877551,1,0,40,10,0.95,linear,sigma_inflate,0.12
41,Gstaad,Suisse Open Gstaad,2024-07-19,ATP250,Outdoor,Clay,Quarterfinals,3,Berrettini M.,Auger-Aliassime F.,82,18,715,2075,7,6,7,6,NA,NA,NA,NA,NA,NA,2,0,Completed,1.57,2.38,1.65,2.4,1.65,2.41,1.61,2.28,26,2.2755736106142455,0.3836588584814059,2.3742575475715086,0.28017521009643376,36.819624999999995,19.95,2.2755736106142455,2.3742575475715086,0.3836588584814059,0.28017521009643376,0.4177219678175467,0.48278323330625045,1,Auger-Aliassime F.,FALSE,Auger-Aliassime F.,FALSE,0.6025316455696202,Berrettini M.,TRUE,0.5822780321824532,0,0.5172167666937495,0,0.6025316455696202,1,0,41,10,0.95,linear,sigma_inflate,0.12
42,Hamburg,European Open,2024-07-17,ATP250,Outdoor,Clay,2nd Round,3,Baez S.,Lajovic D.,19,55,2020,871,4,6,7,5,6,2,NA,NA,NA,NA,2,1,Completed,1.4,3,1.38,3.31,1.4,3.31,1.37,3.01,30,2.0136155206839916,0.25929352593835586,2.2776562794363056,0.2713407675074599,16.15,28.5,2.0136155206839916,2.2776562794363056,0.25929352593835586,0.2713407675074599,0.2408647087951593,0.4262863358879181,1,Lajovic D.,FALSE,Lajovic D.,FALSE,0.6818181818181818,Baez S.,TRUE,0.7591352912048407,0,0.5737136641120819,0,0.6818181818181818,1,0,42,10,0.95,linear,sigma_inflate,0.12
42,Hamburg,European Open,2024-07-19,ATP250,Outdoor,Clay,Quarterfinals,3,Baez S.,Darderi L.,19,35,2020,1256,2,6,6,4,6,4,NA,NA,NA,NA,2,1,Completed,1.57,2.38,1.58,2.55,1.67,2.55,1.58,2.37,28,2.0136155206839916,0.25929352593835586,2.4815460035236705,0.5016107709902895,41.650375,41.469875,2.0136155206839916,2.4815460035236705,0.25929352593835586,0.5016107709902895,0.20364077942574946,0.4449012181413662,1,Darderi L.,FALSE,Darderi L.,FALSE,0.6025316455696202,Baez S.,TRUE,0.7963592205742506,0,0.5550987818586338,0,0.6025316455696202,1,0,42,10,0.95,linear,sigma_inflate,0.12
44,Atlanta,Atlanta Open,2024-07-24,ATP250,Outdoor,Hard,1st Round,3,Purcell M.,O Connell C.,66,93,795,653,4,6,7,5,6,2,NA,NA,NA,NA,2,1,Completed,1.62,2.3,1.66,2.35,1.67,2.35,1.62,2.25,30,1.391557562364527,0.3084808433599965,1.824120559495077,0.2830242894621207,0,0,1.391557562364527,1.824120559495077,0.3084808433599965,0.2830242894621207,0.1507442338201741,0.1507442338201741,1,O Connell C.,FALSE,O Connell C.,FALSE,0.586734693877551,Purcell M.,TRUE,0.8492557661798259,0,0.8492557661798259,0,0.586734693877551,1,0,44,10,0.95,linear,sigma_inflate,0.12
45,Kitzbuhel,Generali Open,2024-07-23,ATP250,Outdoor,Clay,1st Round,3,Diaz Acosta F.,Coria F.,77,73,737,747,2,6,6,3,6,0,NA,NA,NA,NA,2,1,Completed,1.73,2.1,1.68,2.3,1.74,2.3,1.69,2.14,23,0.9628996016879968,0.4752202868785678,1.182173214348941,0.3621461524806673,20.950118882812493,11.173396737499996,0.9628996016879968,1.182173214348941,0.4752202868785678,0.3621461524806673,0.35681082119704893,0.453396418641799,1,Coria F.,FALSE,Coria F.,FALSE,0.5483028720626633,Diaz Acosta F.,TRUE,0.6431891788029511,0,0.546603581358201,0,0.5483028720626633,1,0,45,10,0.95,linear,sigma_inflate,0.12
45,Kitzbuhel,Generali Open,2024-07-24,ATP250,Outdoor,Clay,2nd Round,3,Martinez P.,Nagal S.,45,80,1138,729,7,5,7,5,NA,NA,NA,NA,NA,NA,2,0,Completed,1.62,2.3,1.64,2.42,1.67,2.42,1.61,2.3,24,1.2635029794425026,0.4025655933532813,1.4609144235286815,0.6051979069950804,65.39028748511717,52.911642225742185,1.2635029794425026,1.4609144235286815,0.4025655933532813,0.6051979069950804,0.3929665864630564,0.4861810843811871,1,Nagal S.,FALSE,Nagal S.,FALSE,0.586734693877551,Martinez P.,TRUE,0.6070334135369436,0,0.5138189156188129,0,0.586734693877551,1,0,45,10,0.95,linear,sigma_inflate,0.12
45,Kitzbuhel,Generali Open,2024-07-25,ATP250,Outdoor,Clay,Quarterfinals,3,Diaz Acosta F.,Martinez P.,77,45,737,1138,6,7,6,3,6,4,NA,NA,NA,NA,2,1,Completed,1.67,2.2,1.77,2.18,1.77,2.2,1.73,2.08,32,0.9628996016879968,0.4752202868785678,1.2635029794425026,0.4025655933532813,65.31498229173827,84.92077311086129,0.9628996016879968,1.2635029794425026,0.4752202868785678,0.4025655933532813,0.31467001905970815,0.48053650252202074,1,Martinez P.,FALSE,Martinez P.,FALSE,0.5684754521963824,Diaz Acosta F.,TRUE,0.6853299809402918,0,0.5194634974779793,0,0.5684754521963824,1,0,45,10,0.95,linear,sigma_inflate,0.12
46,Umag,Croatia Open,2024-07-21,ATP250,Outdoor,Clay,1st Round,3,Marozsan F.,Shevchenko A.,49,58,995,885,6,4,4,6,7,6,NA,NA,NA,NA,2,1,Completed,1.57,2.38,1.67,2.34,1.67,2.46,1.59,2.31,33,2.123002072077627,0.32896150840743354,2.135119726922041,0.28254358578779776,15.475618749999995,43.22991921874999,2.123002072077627,2.135119726922041,0.32896150840743354,0.28254358578779776,0.4888534764161468,0.4975644890394777,1,Shevchenko A.,FALSE,Shevchenko A.,FALSE,0.6025316455696202,Marozsan F.,TRUE,0.5111465235838533,0,0.5024355109605223,0,0.6025316455696202,1,0,46,10,0.95,linear,sigma_inflate,0.12
47,Washington,Citi Open,2024-07-30,ATP500,Outdoor,Hard,2nd Round,3,Nakashima B.,O Connell C.,54,94,915,653,6,2,6,2,NA,NA,NA,NA,NA,NA,2,0,Completed,1.4,3,1.38,3.35,1.42,3.35,1.38,3.01,16,1.6794726204813857,0.29464350403353884,1.762762794804611,0.28102518941198096,12.570071329687496,43.90275671874999,1.6794726204813857,1.762762794804611,0.29464350403353884,0.28102518941198096,0.41895906754112866,0.48261161667231567,1,O Connell C.,FALSE,O Connell C.,FALSE,0.6818181818181818,Nakashima B.,TRUE,0.5810409324588713,0,0.5173883833276843,0,0.6818181818181818,1,0,47,10,0.95,linear,sigma_inflate,0.12
47,Washington,Citi Open,2024-07-31,ATP500,Outdoor,Hard,2nd Round,3,Kovacevic A.,Carballes Baena R.,82,53,718,920,7,6,7,6,NA,NA,NA,NA,NA,NA,2,0,Completed,1.67,2.2,1.57,2.58,1.67,2.58,1.6,2.33,26,1.099188549843232,0.40197060161996817,1.834923268767724,0.2669966974549563,41.96342051406249,32.57743486277342,1.099188549843232,1.834923268767724,0.40197060161996817,0.2669966974549563,0.06367471734345137,0.3948098652758331,1,Carballes Baena R.,FALSE,Carballes Baena R.,FALSE,0.5684754521963824,Kovacevic A.,TRUE,0.9363252826565487,0,0.6051901347241668,0,0.5684754521963824,1,0,47,10,0.95,linear,sigma_inflate,0.12
47,Washington,Citi Open,2024-08-01,ATP500,Outdoor,Hard,3rd Round,3,Thompson J.,Mpetshi G.,33,49,1331,1002,7,5,6,4,NA,NA,NA,NA,NA,NA,2,0,Completed,1.73,2.1,1.81,2.11,1.81,2.11,1.78,2.02,22,2.004727299605301,0.2751533181950732,2.1072728620420373,0.583493692069734,84.40524642187498,24.7,2.004727299605301,2.1072728620420373,0.2751533181950732,0.583493692069734,0.4368514311507619,0.4893406539506617,1,Mpetshi G.,FALSE,Mpetshi G.,FALSE,0.5483028720626633,Thompson J.,TRUE,0.5631485688492381,0,0.5106593460493383,0,0.5483028720626633,1,0,47,10,0.95,linear,sigma_inflate,0.12
48,Montreal,Canadian Open,2024-08-06,Masters 1000,Outdoor,Hard,1st Round,3,Etcheverry T.,Jarry N.,38,24,1255,1710,7,6,6,7,6,2,NA,NA,NA,NA,2,1,Completed,1.73,2.1,1.77,2.15,1.8,2.25,1.74,2.1,34,2.0926022477017145,0.26059970643059216,2.595933947169581,0.2687527255090597,0,0,2.0926022477017145,2.595933947169581,0.26059970643059216,0.2687527255090597,0.08938734754034833,0.08938734754034833,1,Jarry N.,FALSE,Jarry N.,FALSE,0.5483028720626633,Etcheverry T.,TRUE,0.9106126524596516,0,0.9106126524596516,0,0.5483028720626633,1,0,48,10,0.95,linear,sigma_inflate,0.12
48,Montreal,Canadian Open,2024-08-07,Masters 1000,Outdoor,Hard,1st Round,3,Humbert U.,Fils A.,15,23,2360,1770,6,2,6,2,NA,NA,NA,NA,NA,NA,2,0,Completed,1.62,2.3,1.65,2.35,1.65,2.35,1.62,2.27,16,2.4258141391966244,0.262484231040374,2.620408986382905,0.28702575488187676,0,0,2.4258141391966244,2.620408986382905,0.262484231040374,0.28702575488187676,0.3084288632010567,0.3084288632010567,1,Fils A.,FALSE,Fils A.,FALSE,0.586734693877551,Humbert U.,TRUE,0.6915711367989432,0,0.6915711367989432,0,0.586734693877551,1,0,48,10,0.95,linear,sigma_inflate,0.12
48,Montreal,Canadian Open,2024-08-07,Masters 1000,Outdoor,Hard,1st Round,3,Rinderknech A.,Mannarino A.,65,31,786,1340,6,4,2,6,6,4,NA,NA,NA,NA,2,1,Completed,1.5,2.63,1.56,2.57,1.56,2.63,1.52,2.53,28,1.3753084542222007,0.2949401773328414,2.428190836905169,0.25295293735523006,38.65201928088173,9.951306469335934,1.3753084542222007,2.428190836905169,0.2949401773328414,0.25295293735523006,0.0033668069514887168,0.274061071813678,1,Mannarino A.,FALSE,Mannarino A.,FALSE,0.6368038740920097,Rinderknech A.,TRUE,0.9966331930485113,0,0.725938928186322,0,0.6368038740920097,1,0,48,10,0.95,linear,sigma_inflate,0.12
48,Montreal,Canadian Open,2024-08-08,Masters 1000,Outdoor,Hard,1st Round,3,Kokkinakis T.,Monfils G.,81,34,697,1315,6,3,6,3,NA,NA,NA,NA,NA,NA,2,0,Completed,1.73,2.1,1.84,2.05,1.84,2.12,1.78,2.04,18,2.186060965688434,0.309118855641738,2.554818999253795,0.30871197957626617,56.37676991364842,0,2.186060965688434,2.554818999253795,0.309118855641738,0.30871197957626617,0.19931061148365797,0.4394474426203399,1,Monfils G.,FALSE,Monfils G.,FALSE,0.5483028720626633,Kokkinakis T.,TRUE,0.800689388516342,0,0.5605525573796601,0,0.5483028720626633,1,0,48,10,0.95,linear,sigma_inflate,0.12
48,Montreal,Canadian Open,2024-08-08,Masters 1000,Outdoor,Hard,2nd Round,3,Tabilo A.,Sonego L.,21,57,1918,881,6,4,6,2,NA,NA,NA,NA,NA,NA,2,0,Completed,1.57,2.38,1.59,2.52,1.62,2.52,1.58,2.36,18,1.914736535020324,0.4434464178356498,2.2147571745641685,0.25112611442683724,17.099999999999998,31.5875,1.914736535020324,2.2147571745641685,0.4434464178356498,0.25112611442683724,0.27802510526112134,0.4342022813127619,1,Sonego L.,FALSE,Sonego L.,FALSE,0.6025316455696202,Tabilo A.,TRUE,0.7219748947388787,0,0.565797718687238,0,0.6025316455696202,1,0,48,10,0.95,linear,sigma_inflate,0.12
49,Cincinnati,Western & Southern Financial Group Masters,2024-08-13,Masters 1000,Outdoor,Hard,1st Round,3,Michelsen A.,Griekspoor T.,57,41,905,1220,6,1,5,7,6,2,NA,NA,NA,NA,2,1,Completed,1.8,2,1.89,2,1.9,2,1.82,1.97,27,1.5841382347740498,0.36075835481406426,2.7320311533640305,0.2643498668679509,21.64845617890624,24.44180536328124,1.5841382347740498,2.7320311533640305,0.36075835481406426,0.2643498668679509,0.005135190782863841,0.24501886624187447,1,Griekspoor T.,FALSE,Griekspoor T.,FALSE,0.5263157894736842,Michelsen A.,TRUE,0.9948648092171362,0,0.7549811337581256,0,0.5263157894736842,1,0,49,10,0.95,linear,sigma_inflate,0.12
49,Cincinnati,Western & Southern Financial Group Masters,2024-08-13,Masters 1000,Outdoor,Hard,1st Round,3,Musetti L.,Jarry N.,18,25,2250,1710,4,6,7,6,7,6,NA,NA,NA,NA,2,1,Completed,1.4,3,1.44,3,1.44,3.1,1.41,2.89,36,2.49142352039071,0.26167600782408396,2.545227072057318,0.2675940465538755,0,23.74346806718749,2.49142352039071,2.545227072057318,0.26167600782408396,0.2675940465538755,0.442847163466889,0.47981142158604384,1,Jarry N.,FALSE,Jarry N.,FALSE,0.6818181818181818,Musetti L.,TRUE,0.557152836533111,0,0.5201885784139562,0,0.6818181818181818,1,0,49,10,0.95,linear,sigma_inflate,0.12
49,Cincinnati,Western & Southern Financial Group Masters,2024-08-14,Masters 1000,Outdoor,Hard,1st Round,3,Borges N.,Mannarino A.,39,33,1265,1340,6,4,3,6,6,1,NA,NA,NA,NA,2,1,Completed,1.33,3.4,1.38,3.26,1.41,3.4,1.35,3.15,26,1.2760505503820387,0.3284395380537707,2.3692420587828895,0.25214407880508277,62.43328872312499,19.55344429062499,1.2760505503820387,2.3692420587828895,0.3284395380537707,0.25214407880508277,0.004143470092514352,0.3537712866334071,1,Mannarino A.,FALSE,Mannarino A.,FALSE,0.7188160676532769,Borges N.,TRUE,0.9958565299074856,0,0.6462287133665929,0,0.7188160676532769,1,0,49,10,0.95,linear,sigma_inflate,0.12
49,Cincinnati,Western & Southern Financial Group Masters,2024-08-15,Masters 1000,Outdoor,Hard,2nd Round,3,Nakashima B.,Fils A.,49,24,1035,1755,7,5,7,6,NA,NA,NA,NA,NA,NA,2,0,Completed,1.73,2.1,1.84,2.08,1.84,2.12,1.77,2.04,25,1.7327373622192683,0.2911558028543016,2.57370672781315,0.2842433954933175,77.87918877898436,26.764726900624993,1.7327373622192683,2.57370672781315,0.2911558028543016,0.2842433954933175,0.01937736930848167,0.39764354125363016,1,Fils A.,FALSE,Fils A.,FALSE,0.5483028720626633,Nakashima B.,TRUE,0.9806226306915183,0,0.6023564587463699,0,0.5483028720626633,1,0,49,10,0.95,linear,sigma_inflate,0.12
49,Cincinnati,Western & Southern Financial Group Masters,2024-08-16,Masters 1000,Outdoor,Hard,2nd Round,3,Auger-Aliassime F.,Ruud C.,19,8,2115,3890,6,3,6,1,NA,NA,NA,NA,NA,NA,2,0,Completed,1.62,2.3,1.65,2.39,1.68,2.39,1.62,2.28,16,2.3437717000779585,0.27835825685197,2.6274325937845915,0.27119670714102706,25.718147331914057,19.90261293867187,2.3437717000779585,2.6274325937845915,0.27835825685197,0.27119670714102706,0.23272406736490986,0.42309084764757,1,Ruud C.,FALSE,Ruud C.,FALSE,0.586734693877551,Auger-Aliassime F.,TRUE,0.7672759326350902,0,0.57690915235243,0,0.586734693877551,1,0,49,10,0.95,linear,sigma_inflate,0.12
