ATP,player,SurfTag,mu_surface,sigma_surface,mov_w_scale,mov_w_cap
43,Nakashima B.,HARD,8.473283260313574,0.30916516045408743,0.35,3
43,Berrettini J.,HARD,-2.972050947761425,5.568743174281159,0.35,3
43,Kotov P.,HARD,8.30774986322621,0.2738278815759288,0.35,3
43,Hanfmann Y.,CLAY,10.738685227434921,0.2232689120499394,0.35,3
43,Bonadio R.,CLAY,8.82227835920326,0.8440074906819148,0.35,3
43,Ivashka I.,HARD,7.9194880640755345,0.3905546030135831,0.35,3
43,Cachin P.,HARD,3.539773648231406,0.7851520686163518,0.35,3
43,Garin C.,HARD,8.52503682357875,0.4103922787763384,0.35,3
43,Tabilo A.,HARD,9.38131403500014,0.3904933870371638,0.35,3
43,Wu T.L.,HARD,7.5212899388800905,0.7874461928657028,0.35,3
43,Struff J.L.,HARD,8.327105789164326,0.3281905142232942,0.35,3
43,Pella G.,HARD,6.988634495606963,0.6626289225989364,0.35,3
43,Baez S.,HARD,8.485068250207128,0.2761454074615595,0.35,3
43,Alcaraz C.,HARD,11.50951049075299,0.23912487194870918,0.35,3
43,Bagnis F.,HARD,-3.0465666410844436,5.523573007212556,0.35,3
43,Lajovic D.,HARD,8.858994306332905,0.2949587560570973,0.35,3
43,Nava E.,HARD,7.488618380032089,0.5632897974669753,0.35,3
43,Kovacevic A.,HARD,7.6395088765636805,0.3482147567120127,0.35,3
43,Monteiro T.,HARD,5.935912894934947,0.7119998292143372,0.35,3
43,Kecmanovic M.,CLAY,10.725675539125959,0.2736911043100121,0.35,3
43,Shelton B.,CLAY,10.363866489931683,0.33697508711306307,0.35,3
43,Van Assche L.,CLAY,9.54234240942331,0.3640307155645612,0.35,3
43,Rodionov J.,CLAY,9.387631831673618,0.5411659418515021,0.35,3
43,Halys Q.,CLAY,12.248307809261354,0.5348620954420531,0.35,3
43,Ruud C.,CLAY,12.404577854795084,0.22029575460833992,0.35,3
43,Davidovich Fokina A.,CLAY,10.470414089934883,0.3316806875197325,0.35,3
43,Kudla D.,CLAY,8.47543979186577,0.9796750552196926,0.35,3
43,Brouwer G.,CLAY,9.169268513406838,0.6481435580407281,0.35,3
43,Kubler J.,CLAY,9.465782712175285,0.5029496148463524,0.35,3
43,Johnson S.,CLAY,9.64638372810859,1.0050786251530603,0.35,3
43,Wolf J.J.,CLAY,10.105736332854859,0.4421553278562267,0.35,3
43,Giron M.,CLAY,10.5678388615397,0.3031930375928851,0.35,3
43,Machac T.,CLAY,11.656623988234713,0.419059102124178,0.35,3
43,Purcell M.,CLAY,8.888168147637517,0.48091687128917526,0.35,3
43,Tiafoe F.,CLAY,10.692964811172251,0.32893915588087685,0.35,3
43,Gaston H.,CLAY,9.062335548116456,0.4124699662287663,0.35,3
43,Passaro F.,CLAY,9.23001756581451,0.501464250029302,0.35,3
43,Popyrin A.,CLAY,10.657193902134942,0.29849245027380966,0.35,3
43,Vavassori A.,CLAY,9.719108686022443,0.409482766566375,0.35,3
43,Kotov P.,CLAY,10.56859567201127,0.29328973519961477,0.35,3
43,Kuzmanov D.,CLAY,10.152369442975962,1.1518021197416015,0.35,3
43,Ymer E.,CLAY,-3.665437543011572,2.8921375078678473,0.35,3
43,O Connell C.,CLAY,9.598654641133708,0.3460436564403681,0.35,3
43,Muller A.,CLAY,10.031405422355602,0.31187382016161125,0.35,3
43,Bonzi B.,CLAY,8.965098411666862,0.631690149984696,0.35,3
43,Griekspoor T.,CLAY,10.082810895394655,0.3695471894056117,0.35,3
43,Evans D.,CLAY,9.710922154596327,0.34470179297574,0.35,3
43,Hurkacz H.,CLAY,11.454473068573387,0.2899905057462987,0.35,3
43,Van De Zandschulp B.,CLAY,10.200924777627304,0.3212407521698634,0.35,3
43,Wawrinka S.,CLAY,10.600618492775952,0.30537371320371975,0.35,3
43,Draper J.,CLAY,10.671910984167656,0.381686474022088,0.35,3
43,Struff J.L.,CLAY,12.143113492691347,0.2789901250387029,0.35,3
43,Berrettini M.,CLAY,13.182666062770192,0.5211564934476605,0.35,3
43,Gakhov I.,CLAY,-2.1947572683021015,6.086296865429274,0.35,3
43,Schwartzman D.,CLAY,8.437076445516054,0.37408240578090185,0.35,3
43,De Minaur A.,CLAY,11.57521507434765,0.2873242408414026,0.35,3
43,Bautista Agut R.,CLAY,10.38902164829196,0.32276256759504984,0.35,3
43,Lehecka J.,CLAY,11.235109957626165,0.3432691449248007,0.35,3
43,Dimitrov G.,CLAY,11.700310508884595,0.31478833810275547,0.35,3
43,Sonego L.,CLAY,10.096883750609035,0.3070845398167564,0.35,3
43,Zverev A.,CLAY,12.341071645213379,0.23860824804369307,0.35,3
43,Khachanov K.,CLAY,11.93144304843308,0.2965810341132035,0.35,3
43,Nardi L.,CLAY,8.189407249056247,0.6148195411461563,0.35,3
43,Ivashka I.,CLAY,9.126867932789107,0.5607750733104359,0.35,3
43,Rublev A.,CLAY,12.280007864040089,0.2547783976073131,0.35,3
43,Djokovic N.,CLAY,12.90891043609007,0.31383884589742045,0.35,3
43,Tsitsipas S.,CLAY,12.827732385632888,0.24891349550504507,0.35,3
43,Sinner J.,CLAY,13.283413744094581,0.41310082599918885,0.35,3
43,Medvedev D.,CLAY,11.617353704830515,0.3035213150425688,0.35,3
43,Fritz T.,CLAY,12.05743983033009,0.25239154282012116,0.35,3
43,Rune H.,CLAY,11.829299371982938,0.2696443758031199,0.35,3
43,Ruusuvuori E.,CLAY,10.256101183871829,0.3909255602441727,0.35,3
43,Borges N.,CLAY,10.598163185979042,0.31632442204246075,0.35,3
43,Kovalik J.,CLAY,10.62143550351421,0.4701914351393436,0.35,3
43,Shevchenko A.,CLAY,10.714270512302985,0.3047385116855403,0.35,3
43,Arnaldi M.,CLAY,11.13635251434176,0.2789614032182196,0.35,3
43,Gomez E.,CLAY,-2.676880967550562,5.641959335077884,0.35,3
43,Goffin D.,CLAY,8.749139331109625,0.4493094994884504,0.35,3
43,Shapovalov D.,CLAY,10.904550642843216,0.33184310437799897,0.35,3
43,Nishioka Y.,CLAY,9.685695108233086,0.44518209699320965,0.35,3
43,Shelbayh A.,CLAY,3.360893698923092,2.7161394288361325,0.35,3
43,Albot R.,CLAY,9.454708003751884,0.6373347270499501,0.35,3
43,Gasquet R.,CLAY,8.90942199838102,0.40839465923211143,0.35,3
43,Dzumhur D.,CLAY,3.3324492121189384,3.548431016877262,0.35,3
43,Barrere G.,CLAY,10.253069419125824,0.34674565903344823,0.35,3
43,Cobolli F.,CLAY,10.71144858194097,0.3163140900207996,0.35,3
43,Otte O.,CLAY,10.224835758630803,0.5664022606040504,0.35,3
43,Fucsovics M.,CLAY,10.871481893157691,0.3450675903794931,0.35,3
43,Huesler M.A.,CLAY,7.985895497906484,0.530242479239943,0.35,3
43,Ritschard A.,CLAY,9.90438362838468,0.6743401854973499,0.35,3
43,Karatsev A.,CLAY,10.50799194290727,0.3499215389733035,0.35,3
43,Bublik A.,CLAY,9.729343557892618,0.34774998095449783,0.35,3
43,Grenier H.,CLAY,8.741293469592932,0.6196641084276127,0.35,3
43,Safiullin R.,CLAY,10.183385241054525,0.369912397932851,0.35,3
43,Zhang Zh.,CLAY,10.611266833446601,0.2568268083935456,0.35,3
43,Watanuki Y.,CLAY,10.324595306173153,0.7952977852493245,0.35,3
43,Altmaier D.,CLAY,10.019883773319227,0.26884641867686243,0.35,3
43,Coric B.,CLAY,10.649855340770102,0.3279023193080331,0.35,3
43,Wu Y.,CLAY,8.258367226920006,0.5209100887717183,0.35,3
43,Fils A.,CLAY,11.142032811683249,0.2507099940993176,0.35,3
43,Kokkinakis T.,CLAY,10.01254004050377,0.4339983518182587,0.35,3
43,Rinderknech A.,CLAY,10.025798498648932,0.3561568606897464,0.35,3
43,Marozsan F.,CLAY,10.658095581122323,0.36246628496409466,0.35,3
43,Eubanks C.,CLAY,-0.9604724768072099,3.1499254896121074,0.35,3
43,Mannarino A.,CLAY,1.7964705946555386,2.688264543916715,0.35,3
43,Nakashima B.,CLAY,10.331823033275459,0.37052790932395896,0.35,3
43,Ymer M.,CLAY,9.51702783956867,0.8910601277036917,0.35,3
43,Llamas Ruiz P.,CLAY,9.518151184375702,0.6646087252258583,0.35,3
43,Paul T.,CLAY,10.949378453501533,0.3275968662862181,0.35,3
43,Auger-Aliassime F.,CLAY,11.267922040880045,0.32801079504161934,0.35,3
43,Ofner S.,CLAY,9.904589091376442,0.3277590875638168,0.35,3
43,Korda S.,CLAY,9.735205350341058,0.44497899589413664,0.35,3
43,Moutet C.,CLAY,10.516557888139294,0.29947291355495725,0.35,3
43,Humbert U.,CLAY,9.712374798112698,0.389740834906636,0.35,3
43,Pouille L.,CLAY,10.86507645291407,0.8054575515192636,0.35,3
43,Daniel T.,CLAY,9.087421745740421,0.44660699056504105,0.35,3
43,Tirante T.A.,CLAY,9.873537380191983,0.4847253370762122,0.35,3
43,Olivieri G.,CLAY,10.930647179874951,0.8437992563175475,0.35,3
43,Zeppieri G.,CLAY,8.69666516176926,0.7054685607797612,0.35,3
43,Seyboth Wild T.,CLAY,10.050033384840448,0.3065426695524461,0.35,3
43,Monfils G.,CLAY,9.331868301463091,0.491214342853441,0.35,3
43,Huesler M.A.,GRASS,6.839370025665019,0.684825058601861,0.35,3
43,Humbert U.,GRASS,6.765734875853716,0.42520343192046905,0.35,3
43,Raonic M.,GRASS,9.034129148866759,0.500807123729693,0.35,3
43,Hijikata R.,GRASS,7.421617816534652,0.44459090171776655,0.35,3
43,Thompson J.,GRASS,8.866309535773153,0.3531743782967046,0.35,3
43,Bublik A.,GRASS,9.410444617134022,0.38168876722009476,0.35,3
43,Ruusuvuori E.,GRASS,8.885773627842541,0.44987262247993764,0.35,3
43,Griekspoor T.,GRASS,9.178623541925306,0.40646146675489897,0.35,3
43,Popyrin A.,GRASS,6.744865508166806,0.5889725491439599,0.35,3
43,Mcdonald M.,GRASS,7.221880672694803,0.4857513205122901,0.35,3
43,Mannarino A.,GRASS,8.70042425218133,0.3600634657938085,0.35,3
43,Djere L.,GRASS,6.819289959590286,0.6626843967830169,0.35,3
43,Sinner J.,GRASS,10.53838231948107,0.4053512496933774,0.35,3
43,De Minaur A.,GRASS,10.584681210140609,0.45255300785899244,0.35,3
43,Lehecka J.,GRASS,10.261473624257366,0.5639922416532074,0.35,3
43,Musetti L.,GRASS,10.324032610553855,0.3681501852265871,0.35,3
43,Sonego L.,GRASS,7.7369445075218,0.483700512147979,0.35,3
43,Gasquet R.,GRASS,6.327025530158864,0.6877391897071384,0.35,3
43,Watanuki Y.,GRASS,8.286739051945455,0.9275213265306698,0.35,3
43,Barrere G.,GRASS,7.65005213252593,0.5505058529792966,0.35,3
43,Karatsev A.,GRASS,5.708840128914928,0.8248421387395142,0.35,3
43,O Connell C.,GRASS,7.973890378164894,0.55688304666791,0.35,3
43,Struff J.L.,GRASS,10.145014597339312,0.4970416476945031,0.35,3
43,Fucsovics M.,GRASS,9.564168573887526,0.5570524411778859,0.35,3
43,Wu Y.,GRASS,1.4905162473519917,2.9120857369152526,0.35,3
43,Paul T.,GRASS,10.229966423204488,0.3712852501512428,0.35,3
43,Hurkacz H.,GRASS,10.646137559676575,0.5537448944897029,0.35,3
43,Tiafoe F.,GRASS,9.636115389765253,0.49349069901774806,0.35,3
43,Fritz T.,GRASS,8.96516553644843,0.3797555228178505,0.35,3
43,Nakashima B.,GRASS,8.219959113235332,0.45913909911008427,0.35,3
43,Shapovalov D.,GRASS,7.594217457553906,0.5061534065460754,0.35,3
43,Jarry N.,GRASS,7.220278154561182,0.6155455600004666,0.35,3
43,Tsitsipas S.,GRASS,7.67485982490196,0.547479354881014,0.35,3
43,Medvedev D.,GRASS,10.835806143490633,0.4474336513540276,0.35,3
43,Bautista Agut R.,GRASS,8.883058994287188,0.4820918620869861,0.35,3
43,Hanfmann Y.,GRASS,7.058466991107772,0.6253993540282023,0.35,3
43,Rublev A.,GRASS,9.260101988237746,0.5043130026294553,0.35,3
43,Zverev A.,GRASS,9.541527565592432,0.4530955027196,0.35,3
43,Peniston R.,GRASS,5.768446847593636,0.7301076312838288,0.35,3
43,Norrie C.,GRASS,8.649373339144239,0.4848231237462688,0.35,3
43,Shelton B.,GRASS,7.468834073518676,0.47838918596492974,0.35,3
43,Korda S.,GRASS,9.740004489532406,0.43841482434718393,0.35,3
43,Schwartzman D.,GRASS,8.837884779319717,0.7241904709120761,0.35,3
43,Cerundolo F.,GRASS,8.306103737643198,0.5232365219524067,0.35,3
43,Rune H.,GRASS,10.3198778955191,0.553374270074629,0.35,3
43,Alcaraz C.,GRASS,13.23592013023322,0.5661957993285448,0.35,3
43,Dimitrov G.,GRASS,10.733324105498449,0.49933424481819483,0.35,3
43,Baez S.,GRASS,-3.280459293455447,2.656967614589249,0.35,3
43,Wolf J.J.,GRASS,6.655628569770604,0.910555751407361,0.35,3
43,Kecmanovic M.,GRASS,7.298150642599042,0.4574166516255568,0.35,3
43,Van Assche L.,GRASS,-6.650613741623513,4.83276269593897,0.35,3
43,Vukic A.,GRASS,8.024877506942973,0.4553105327878451,0.35,3
43,Broady L.,GRASS,4.109849064055783,0.7430719062786453,0.35,3
43,Ymer M.,GRASS,6.834394987458769,0.6164374749803839,0.35,3
43,Cressy M.,GRASS,6.002910574163726,0.7136145511951691,0.35,3
43,Zhang Zh.,GRASS,7.91370889240615,0.5197967678669378,0.35,3
43,Moutet C.,GRASS,6.708644803023309,0.5153997878708924,0.35,3
43,Pella G.,GRASS,7.030408181956479,0.7937794982063353,0.35,3
43,Kotov P.,GRASS,7.421372674084569,0.7556668857632336,0.35,3
43,Safiullin R.,GRASS,7.323013665760371,0.467651116680939,0.35,3
43,Carballes Baena R.,GRASS,6.144218784405462,0.8263956039963001,0.35,3
43,Eubanks C.,GRASS,8.242021600580648,0.3818652054274855,0.35,3
43,Harris L.,GRASS,7.389819136637936,0.5424665359459171,0.35,3
43,Lestienne C.,GRASS,3.011053066083312,0.8138346101171983,0.35,3
43,Rinderknech A.,GRASS,6.313478233789628,0.6612105326275056,0.35,3
43,Lopez F.,GRASS,6.444302520908012,0.7850735359199469,0.35,3
43,Barrios M.,GRASS,0.8339734421706781,1.837927837487558,0.35,3
43,Marterer M.,GRASS,3.515628975732819,1.9837105450421557,0.35,3
43,Djokovic N.,GRASS,12.71747370123765,0.692147548250491,0.35,3
43,Mmoh M.,GRASS,-3.6256902285909947,3.472018033109199,0.35,3
43,Goffin D.,GRASS,4.616626243385777,0.7630943790794672,0.35,3
43,Munar J.,GRASS,9.159299749697553,0.6971517514893132,0.35,3
43,Ruud C.,GRASS,0.6168582654555993,1.9005834148396346,0.35,3
43,Choinski J.,GRASS,-1.432631553426568,2.51822357163825,0.35,3
43,Otte O.,GRASS,1.7550578580008231,2.1839035870274044,0.35,3
43,Wawrinka S.,GRASS,9.347102446861435,0.8586942417201572,0.35,3
43,Galan D.E.,GRASS,7.179904440990445,0.6748580014789082,0.35,3
43,Murray A.,GRASS,7.217176513233464,0.6526627637280736,0.35,3
43,Halys Q.,GRASS,9.59220011746524,0.6921102419448462,0.35,3
43,Etcheverry T.,GRASS,5.483569442294905,0.8140120779255533,0.35,3
43,Stricker D.,GRASS,6.461861507344845,0.8625636733931283,0.35,3
43,Muller A.,GRASS,8.120309764527706,1.409631280927335,0.35,3
43,Mayot H.,GRASS,1.5625409072528667,3.186100428989619,0.35,3
43,Vesely J.,GRASS,8.6255231869287,0.8221510273506059,0.35,3
43,Giron M.,GRASS,8.079123047478458,0.45701601808964415,0.35,3
43,Ivashka I.,GRASS,1.541598626230645,2.8759172448825585,0.35,3
43,Davidovich Fokina A.,GRASS,7.518307615045178,0.7451651860029235,0.35,3
43,Van De Zandschulp B.,GRASS,4.845155558494669,0.7415114173643571,0.35,3
43,Kubler J.,GRASS,4.527327426916009,0.768611847360632,0.35,3
43,Berrettini M.,GRASS,10.318178165156242,0.44317466005279016,0.35,3
43,Misolic F.,CLAY,9.602682266977176,0.5930186012338073,0.35,3
43,Borg L.,CLAY,3.235762156131122,3.090289742192472,0.35,3
43,Bergs Z.,CLAY,9.981630863467869,0.4405775163110558,0.35,3
43,Medjedovic H.,CLAY,10.472498605267822,0.36899638062278034,0.35,3
43,Bagnis F.,CLAY,9.822323283479083,0.3556306492942259,0.35,3
43,Stricker D.,CLAY,9.190059410729893,0.7006607993828903,0.35,3
43,Michelsen A.,GRASS,7.690322205642979,0.44867635188681265,0.35,3
43,Isner J.,GRASS,8.35234067638666,0.7004198550134512,0.35,3
43,Brouwer G.,GRASS,7.325295820214294,0.49075949263688173,0.35,3
43,Duckworth J.,GRASS,7.07562559503712,0.8201913326800231,0.35,3
43,Quinn E.,GRASS,3.046590994474418,3.4344908955890516,0.35,3
43,Anderson K.,GRASS,6.881347366584566,0.8693439140088537,0.35,3
43,Tu L.,GRASS,6.814086702779281,0.7870196135777852,0.35,3
43,Johnson S.,GRASS,1.1622817532285459,2.9642529800842614,0.35,3
43,Nishikori K.,HARD,8.797665510528478,0.7025275513810012,0.35,3
43,Koepfer D.,HARD,8.794608810794053,0.31496639035414614,0.35,3
43,Marterer M.,CLAY,9.249829929739063,0.5217586957987499,0.35,3
43,Prizmic D.,CLAY,9.921999308402937,0.643947992255137,0.35,3
43,Piros Z.,CLAY,9.3652469109578,0.8837848345042532,0.35,3
43,Andreozzi G.,CLAY,10.242933885158912,0.9571774936726861,0.35,3
43,Meligeni Alves F.,HARD,9.139442323226763,0.6906185263171392,0.35,3
43,Tirante T.A.,HARD,2.6392842187576173,3.490204940004082,0.35,3
43,Jung J.,HARD,0.8927803739192112,3.114977006779933,0.35,3
43,Duckworth J.,HARD,7.484729032341241,0.4185087215809745,0.35,3
43,Gojo B.,HARD,8.65422107454177,0.4138321943321172,0.35,3
43,Shevchenko A.,HARD,8.283794509685547,0.2488919390074399,0.35,3
43,Monfils G.,HARD,10.004497911047459,0.25315863923028825,0.35,3
43,Shimabukuro S.,HARD,7.120381207600784,0.5668818450230579,0.35,3
43,Svajda Z.,HARD,6.92841533852204,0.5598652733530096,0.35,3
43,Musetti L.,HARD,8.432626185172373,0.2603490242772789,0.35,3
43,Raonic M.,HARD,9.290281840100642,0.5138164399850637,0.35,3
43,Arnaldi M.,HARD,9.233718875170966,0.2770908138632635,0.35,3
43,Diallo G.,HARD,7.0151089009281105,0.7176655206001226,0.35,3
43,Purcell M.,HARD,7.797137028408865,0.27260792587375454,0.35,3
43,Zhang Zh.,HARD,8.524961492138674,0.2950157625815248,0.35,3
43,Cerundolo J.M.,HARD,8.636849676521475,0.590719658170772,0.35,3
43,Galan D.E.,HARD,5.68769783747389,0.5713259900511211,0.35,3
43,Michelsen A.,HARD,9.1129386677588,0.32801545082610334,0.35,3
43,Diaz Acosta F.,HARD,6.884631334722418,0.6421549370450358,0.35,3
43,Krueger M.,HARD,7.737746839698374,0.7856082142217861,0.35,3
43,Kumar O.,HARD,7.989197452588848,0.6392167120119646,0.35,3
43,Van Assche L.,HARD,7.469982998193161,0.3312886202841053,0.35,3
43,Ofner S.,HARD,8.72593112434027,0.275250115430132,0.35,3
43,Marozsan F.,HARD,9.482483496060594,0.26488306959611563,0.35,3
43,Thiem D.,HARD,8.204182476761773,0.36912360028350816,0.35,3
43,Mensik J.,HARD,9.77589253813211,0.40333703339462496,0.35,3
43,Varillas J.P.,HARD,7.819919425523036,0.4648778543714542,0.35,3
43,Vesely J.,HARD,3.4852277865069596,1.7621602646879206,0.35,3
43,Droguet T.,HARD,8.808381341422345,0.979425424957992,0.35,3
43,Zapata Miralles B.,HARD,-1.416518335293893,2.6698436497265847,0.35,3
43,Stricker D.,HARD,9.310063402492323,0.5976552336407425,0.35,3
43,Gaston H.,HARD,7.30077563681978,0.4784476584184477,0.35,3
43,Hsu Y.,HARD,9.04409236646178,0.5689141861647262,0.35,3
43,Sekulic P.,HARD,7.288178396429214,0.7883498438695973,0.35,3
43,Polmans M.,HARD,7.572803898366695,0.79692259950522,0.35,3
43,Coppejans K.,HARD,8.291997641604665,0.9229461846291875,0.35,3
43,Bolt A.,HARD,9.263250166974629,0.6959613588661087,0.35,3
43,Medjedovic H.,HARD,9.404987784237116,0.6203595392779674,0.35,3
43,Gerasimov E.,HARD,4.156344189803806,2.449581172268066,0.35,3
43,Rodionov J.,HARD,7.801584431304762,0.6156682098607825,0.35,3
43,Kachmazov A.,HARD,7.093587927386769,0.9505836794085398,0.35,3
43,Sweeny D.,HARD,6.874444955133045,0.7041920144423607,0.35,3
43,Munar J.,HARD,6.017066288111707,0.5659391321579127,0.35,3
43,Hanfmann Y.,HARD,7.8755290738333725,0.37406080440494105,0.35,3
43,Tseng C.H.,HARD,7.60972539054619,0.7571422337100278,0.35,3
43,Kukushkin M.,HARD,7.60062887077956,0.7722790224512266,0.35,3
43,Zhukayev B.,HARD,1.912315986322436,3.3611271310162603,0.35,3
43,Atmane T.,HARD,7.411584182080992,0.6617762431166246,0.35,3
43,Lajal M.,HARD,7.819672655147663,1.1903092827022228,0.35,3
43,Mpetshi G.,HARD,7.85405174711362,0.8170644465713529,0.35,3
43,Prizmic D.,HARD,7.697225780867301,0.7275164573216728,0.35,3
43,Misolic F.,HARD,8.379705376741157,0.8456651129116082,0.35,3
43,Machac T.,HARD,9.386273568621814,0.31553166633577484,0.35,3
43,Mochizuki S.,HARD,6.701821241423126,0.6444561205878925,0.35,3
43,Herbert P.H.,HARD,9.804107390302072,0.7158102050118945,0.35,3
43,Mayot H.,HARD,6.647244311453337,0.7435474827853259,0.35,3
43,Fognini F.,HARD,7.684440204387628,0.4823288370679814,0.35,3
43,Valkusz M.,HARD,7.552479228779918,0.7775270403881147,0.35,3
43,Shelbayh A.,HARD,7.109813443353797,0.7435645517079903,0.35,3
43,Ramos-Vinolas A.,HARD,6.051238031807618,0.6430434289994799,0.35,3
43,Harris B.,HARD,-3.046547253809391,5.777744950856258,0.35,3
43,Ilkel C.,HARD,8.667951694812496,1.006470843946464,0.35,3
43,Klein L.,HARD,8.525842890029807,0.5166541858358863,0.35,3
43,De Jong J.,HARD,6.487561645026048,1.435242151470879,0.35,3
43,Grenier H.,HARD,6.739183031353274,0.722635453060652,0.35,3
43,Cazaux A.,HARD,9.866078090211339,0.45627992278875207,0.35,3
43,Zeppieri G.,HARD,7.68154955352897,0.7079757072751477,0.35,3
43,Nagal S.,HARD,7.335104342008784,0.6441613409173649,0.35,3
43,Paire B.,HARD,-4.175377961738865,4.945662942516765,0.35,3
43,Llamas Ruiz P.,HARD,8.305199510114083,0.9622790508314496,0.35,3
43,Burruchaga R.,CLAY,8.723837252414198,0.8210535970138197,0.35,3
43,Tabilo A.,CLAY,11.297786980723302,0.3148096050282827,0.35,3
43,Kypson P.,HARD,8.005478763396964,0.6891800282885423,0.35,3
43,Moreno De Alboran N.,HARD,6.5762416752318105,0.6515407475006416,0.35,3
43,Meligeni Alves F.,CLAY,9.4293978289194,0.7530712353199014,0.35,3
43,Navone M.,CLAY,11.240085707015764,0.30804724101324193,0.35,3
43,Fonseca J.,CLAY,10.217985841342818,0.41537257330521793,0.35,3
43,Pouille L.,HARD,6.83437880631047,0.8462977006922334,0.35,3
43,Seyboth Wild T.,HARD,8.90946374956157,0.4253556566900531,0.35,3
43,Nardi L.,HARD,8.94941559712415,0.5943538632141637,0.35,3
43,Vavassori A.,HARD,7.761300465939919,1.945412380931447,0.35,3
43,Damm M.,HARD,8.31946352949267,0.9326294472828435,0.35,3
43,Landaluce M.,HARD,-2.7934025062370464,5.846125452254368,0.35,3
43,Choinski J.,CLAY,10.024445776414803,0.8064187057567715,0.35,3
43,Jorda Sanchis D.,CLAY,2.7237709529641783,3.5864142249835327,0.35,3
43,Hijikata R.,CLAY,4.337323575160113,2.3034843533748366,0.35,3
43,Duckworth J.,CLAY,10.012010345132715,0.9527104564938552,0.35,3
43,Mmoh M.,CLAY,10.462710374037233,0.7155567906999143,0.35,3
43,Kovacevic A.,CLAY,7.995174971584832,0.70085639426474,0.35,3
43,Thompson J.,CLAY,7.436732391481815,0.6764258943978844,0.35,3
43,Vukic A.,CLAY,8.086091613434709,0.4900502309337089,0.35,3
43,Nagal S.,CLAY,10.47523119738933,0.559712613195173,0.35,3
43,Moreno De Alboran N.,CLAY,9.66140287384548,0.5069016061909049,0.35,3
43,Trungelliti M.,CLAY,10.906437895296163,0.5472053755671558,0.35,3
43,Mayot H.,CLAY,-2.8320156314798286,5.656113227455158,0.35,3
43,Hardt N.,CLAY,2.0339625585179766,3.9113600234629806,0.35,3
43,Nadal R.,CLAY,11.255893730823743,0.3868054993835043,0.35,3
43,Michelsen A.,CLAY,8.8811864678747785,0.5373461914075925,0.35,3
43,Moro Canas A.,CLAY,10.736269417671357,0.9568455411527422,0.35,3
43,Molleker R.,CLAY,8.718820743403397,0.7359691517328082,0.35,3
43,Klein L.,CLAY,9.596493800095985,0.8358688580631055,0.35,3
43,Shang J.,CLAY,8.977581621450106,0.6772598877807239,0.35,3
43,Mensik J.,CLAY,10.94920507433512,0.6195890525451364,0.35,3
43,Atmane T.,CLAY,10.145543697185634,0.8008745784071295,0.35,3
43,Koepfer D.,CLAY,9.186481043758203,0.4839785696687504,0.35,3
43,Napolitano S.,CLAY,11.305071950313785,0.84937439990512,0.35,3
43,Gigante M.,CLAY,9.039159283270491,0.8934921656295748,0.35,3
43,Mpetshi G.,CLAY,9.852648765177513,0.5859405823151818,0.35,3
43,De Jong J.,CLAY,10.101914952908194,0.7849770906396303,0.35,3
43,Nishikori K.,CLAY,-4.933031494614688,6.183117782836105,0.35,3
43,Kwon S.W.,CLAY,9.419132962869138,0.7462775452258551,0.35,3
43,Squire H.,CLAY,9.779904087711255,1.0109006694045328,0.35,3
43,Draper J.,GRASS,10.729557576757404,0.6012873402381602,0.35,3
43,Koepfer D.,GRASS,-4.688836022332008,3.0296485696867754,0.35,3
43,Medjedovic H.,GRASS,6.14121185766945,1.0624338151207802,0.35,3
43,Nardi L.,GRASS,4.319265200167873,0.8930520383295172,0.35,3
43,Fils A.,GRASS,6.873969364336963,0.5735706539737461,0.35,3
43,Bergs Z.,GRASS,-2.194327937886967,2.686173472481589,0.35,3
43,Marozsan F.,GRASS,4.438730957767717,0.7352246398710082,0.35,3
43,Arnaldi M.,GRASS,5.58509076478954,0.8260260958482365,0.35,3
43,Tabilo A.,GRASS,9.448907368777672,0.611077959215321,0.35,3
43,Harris B.,GRASS,8.37850894005697,0.6254523690855981,0.35,3
43,Mpetshi G.,GRASS,8.919466593184357,0.5102607673615671,0.35,3
43,Purcell M.,GRASS,7.108854584133543,0.4476399359747281,0.35,3
43,Shang J.,GRASS,8.662217461997159,0.8611375051131898,0.35,3
43,Seyboth Wild T.,GRASS,1.868862991273923,3.1742071948565718,0.35,3
43,Nishioka Y.,GRASS,6.790921407733688,0.6737015481029321,0.35,3
43,Hussey G.,GRASS,1.8341936101216914,3.31114819209478,0.35,3
43,Cobolli F.,GRASS,7.936953111319664,0.742015655680154,0.35,3
43,Fognini F.,GRASS,8.213730818579023,0.8910458333570893,0.35,3
43,Shevchenko A.,GRASS,4.4831117615203455,1.1029312793010995,0.35,3
43,Darderi L.,GRASS,3.647417638140564,2.121037279968332,0.35,3
43,Ofner S.,GRASS,7.988416251742845,0.6066625636904105,0.35,3
43,Monfils G.,GRASS,9.941276073934207,0.6602226890962729,0.35,3
43,Jubb P.,GRASS,8.566560946763044,0.8237206968926901,0.35,3
43,Walton A.,GRASS,7.280871107816334,0.8793611269139953,0.35,3
43,Mensik J.,GRASS,7.989776286174219,0.6346392211940514,0.35,3
43,Coric B.,GRASS,1.0676957660096051,2.6350690633173115,0.35,3
43,Altmaier D.,GRASS,0.8778822622905651,3.1319478147321402,0.35,3
43,Cazaux A.,GRASS,3.432402446326202,1.9481390896064286,0.35,3
