"Date","ATP","Tournament","Round","Surface","Court","Winner","Loser","B365W","B365L","TTT_Pct_W","TTT_Pct_L","pred","ttt_correct","bookie_pred","bookie_correct","bet365_right_ttt_wrong","ATPk"
2024-07-16,43,"Hall of Fame Championships","1st Round","Grass","Outdoor","Mcdonald M.","Hijikata R.",1.67,2.2,64.27,35.73,"Mcdonald M.",TRUE,"Mcdonald M.",TRUE,FALSE,43
2024-07-22,44,"Atlanta Open","1st Round","Hard","Outdoor","Davidovich Fokina A.","Cazaux A.",1.91,1.91,97.66,2.34,"Davidovich Fokina A.",TRUE,NA,FALSE,FALSE,44
2024-07-23,44,"Atlanta Open","1st Round","Hard","Outdoor","Walton A.","Kecmanovic M.",3,1.4,33.23,66.77,"Kecmanovic M.",FALSE,"Kecmanovic M.",FALSE,FALSE,44
2024-07-23,44,"Atlanta Open","1st Round","Hard","Outdoor","Mcdonald M.","Nakashima B.",2.5,1.53,84.81,15.19,"Mcdonald M.",TRUE,"Nakashima B.",FALSE,FALSE,44
2024-07-24,44,"Atlanta Open","1st Round","Hard","Outdoor","Purcell M.","O Connell C.",1.62,2.3,32.73,67.27,"O Connell C.",FALSE,"Purcell M.",TRUE,TRUE,44
2024-07-23,45,"Generali Open","1st Round","Clay","Outdoor","Gaston H.","Altmaier D.",2.1,1.73,29.12,70.88,"Altmaier D.",FALSE,"Altmaier D.",FALSE,FALSE,45
2024-07-23,45,"Generali Open","1st Round","Clay","Outdoor","Diaz Acosta F.","Coria F.",1.73,2.1,52.82,47.18,"Diaz Acosta F.",TRUE,"Diaz Acosta F.",TRUE,FALSE,45
2024-07-23,45,"Generali Open","1st Round","Clay","Outdoor","Carballes Baena R.","Fucsovics M.",1.91,1.91,4.82,95.18,"Fucsovics M.",FALSE,NA,FALSE,FALSE,45
2024-07-23,45,"Generali Open","1st Round","Clay","Outdoor","Berrettini M.","Kotov P.",1.29,3.75,58.81,41.19,"Berrettini M.",TRUE,"Berrettini M.",TRUE,FALSE,45
2024-07-21,46,"Croatia Open","1st Round","Clay","Outdoor","Marozsan F.","Shevchenko A.",1.57,2.38,54.86,45.14,"Marozsan F.",TRUE,"Marozsan F.",TRUE,FALSE,46
2024-07-22,46,"Croatia Open","1st Round","Clay","Outdoor","Monteiro T.","Machac T.",2.1,1.73,3.7,96.3,"Machac T.",FALSE,"Machac T.",FALSE,FALSE,46
2024-07-22,46,"Croatia Open","1st Round","Clay","Outdoor","Mensik J.","Popyrin A.",2.3,1.62,81.61,18.39,"Mensik J.",TRUE,"Popyrin A.",FALSE,FALSE,46
2024-07-22,46,"Croatia Open","1st Round","Clay","Outdoor","Cobolli F.","Navone M.",1.73,2.1,20.57,79.43,"Navone M.",FALSE,"Cobolli F.",TRUE,TRUE,46
2024-08-18,50,"Winston-Salem Open at Wake Forest University","1st Round","Hard","Outdoor","Coric B.","Nagal S.",1.33,3.4,92.25,7.75,"Coric B.",TRUE,"Coric B.",TRUE,FALSE,50
2024-08-18,50,"Winston-Salem Open at Wake Forest University","1st Round","Hard","Outdoor","Fucsovics M.","Daniel T.",1.4,3,94.67,5.33,"Fucsovics M.",TRUE,"Fucsovics M.",TRUE,FALSE,50
2024-08-18,50,"Winston-Salem Open at Wake Forest University","1st Round","Hard","Outdoor","Cazaux A.","Van De Zandschulp B.",1.8,2,4.91,95.09,"Van De Zandschulp B.",FALSE,"Cazaux A.",TRUE,TRUE,50
2024-08-19,50,"Winston-Salem Open at Wake Forest University","1st Round","Hard","Outdoor","Seyboth Wild T.","Duckworth J.",2.1,1.73,93.52,6.48,"Seyboth Wild T.",TRUE,"Duckworth J.",FALSE,FALSE,50
2024-08-19,50,"Winston-Salem Open at Wake Forest University","1st Round","Hard","Outdoor","Goffin D.","Munar J.",1.73,2.1,38.39,61.61,"Munar J.",FALSE,"Goffin D.",TRUE,TRUE,50
2024-09-18,52,"Chengdu Open","1st Round","Hard","Outdoor","Daniel T.","Sonego L.",3.5,1.3,4.76,95.24,"Sonego L.",FALSE,"Sonego L.",FALSE,FALSE,52
2024-09-19,52,"Chengdu Open","1st Round","Hard","Outdoor","Vukic A.","Coric B.",1.91,1.91,19.19,80.81,"Coric B.",FALSE,NA,FALSE,FALSE,52
2024-09-19,52,"Chengdu Open","1st Round","Hard","Outdoor","O Connell C.","Kotov P.",1.67,2.2,22.89,77.11,"Kotov P.",FALSE,"O Connell C.",TRUE,TRUE,52
2024-09-19,52,"Chengdu Open","1st Round","Hard","Outdoor","Safiullin R.","Fognini F.",1.2,4.5,77.67,22.33,"Safiullin R.",TRUE,"Safiullin R.",TRUE,FALSE,52
2024-09-18,53,"Hangzhou Open","1st Round","Hard","Outdoor","Marozsan F.","Nardi L.",1.5,2.63,99.65,0.35,"Marozsan F.",TRUE,"Marozsan F.",TRUE,FALSE,53
2024-09-19,53,"Hangzhou Open","1st Round","Hard","Outdoor","Hijikata R.","Dzumhur D.",1.73,2.1,43.43,56.57,"Dzumhur D.",FALSE,"Hijikata R.",TRUE,TRUE,53
2024-09-19,53,"Hangzhou Open","1st Round","Hard","Outdoor","Carballes Baena R.","Moutet C.",2.3,1.62,97.7,2.3,"Carballes Baena R.",TRUE,"Moutet C.",FALSE,FALSE,53
2024-10-14,57,"Almaty Open","1st Round","Hard","Indoor","Coric B.","Marozsan F.",2.1,1.73,29.31,70.69,"Marozsan F.",FALSE,"Marozsan F.",FALSE,FALSE,57
2024-10-15,57,"Almaty Open","1st Round","Hard","Indoor","Mannarino A.","Safiullin R.",3,1.4,87.28,12.72,"Mannarino A.",TRUE,"Safiullin R.",FALSE,FALSE,57
2024-10-16,57,"Almaty Open","1st Round","Hard","Indoor","Vukic A.","Duckworth J.",1.5,2.63,98.59,1.41,"Vukic A.",TRUE,"Vukic A.",TRUE,FALSE,57
2024-10-14,58,"European Open","1st Round","Hard","Indoor","Carballes Baena R.","Koepfer D.",1.8,2,61.93,38.07,"Carballes Baena R.",TRUE,"Carballes Baena R.",TRUE,FALSE,58
2024-10-14,58,"European Open","1st Round","Hard","Indoor","Navone M.","Monteiro T.",2,1.8,60.93,39.07,"Navone M.",TRUE,"Monteiro T.",FALSE,FALSE,58
2024-10-15,58,"European Open","1st Round","Hard","Indoor","Lehecka J.","Munar J.",1.25,4,99.32,0.68,"Lehecka J.",TRUE,"Lehecka J.",TRUE,FALSE,58
2024-10-15,58,"European Open","1st Round","Hard","Indoor","Giron M.","Van De Zandschulp B.",1.91,1.91,48.21,51.79,"Van De Zandschulp B.",FALSE,NA,FALSE,FALSE,58
2024-10-15,58,"European Open","1st Round","Hard","Indoor","Seyboth Wild T.","Mpetshi G.",2.1,1.73,57.78,42.22,"Seyboth Wild T.",TRUE,"Mpetshi G.",FALSE,FALSE,58
2024-10-15,58,"European Open","1st Round","Hard","Indoor","Bergs Z.","Diaz Acosta F.",1.17,5,25.88,74.12,"Diaz Acosta F.",FALSE,"Bergs Z.",TRUE,TRUE,58
2024-10-14,59,"Nordic Open","1st Round","Hard","Indoor","Griekspoor T.","Kotov P.",1.44,2.75,94.43,5.57,"Griekspoor T.",TRUE,"Griekspoor T.",TRUE,FALSE,59
2024-10-14,59,"Nordic Open","1st Round","Hard","Indoor","Berrettini M.","Darderi L.",1.13,6,78.72,21.28,"Berrettini M.",TRUE,"Berrettini M.",TRUE,FALSE,59
2024-10-15,59,"Nordic Open","1st Round","Hard","Indoor","Fearnley J.","Moutet C.",1.4,3,44.56,55.44,"Moutet C.",FALSE,"Fearnley J.",TRUE,TRUE,59
2024-10-15,59,"Nordic Open","1st Round","Hard","Indoor","Kecmanovic M.","Norrie C.",1.8,2,4.41,95.59,"Norrie C.",FALSE,"Kecmanovic M.",TRUE,TRUE,59
2024-10-16,59,"Nordic Open","1st Round","Hard","Indoor","Halys Q.","Nagal S.",1.2,4.5,95.52,4.48,"Halys Q.",TRUE,"Halys Q.",TRUE,FALSE,59
2024-11-03,63,"Belgrade Open","1st Round","Hard","Indoor","Marozsan F.","Shang J.",2.75,1.44,88.15,11.85,"Marozsan F.",TRUE,"Shang J.",FALSE,FALSE,63
2024-11-04,63,"Belgrade Open","1st Round","Hard","Indoor","Altmaier D.","Darderi L.",1.8,2,40.6,59.4,"Darderi L.",FALSE,"Altmaier D.",TRUE,TRUE,63
2024-11-04,63,"Belgrade Open","1st Round","Hard","Indoor","Etcheverry T.","Kotov P.",1.44,2.75,59.54,40.46,"Etcheverry T.",TRUE,"Etcheverry T.",TRUE,FALSE,63
2024-11-04,63,"Belgrade Open","1st Round","Hard","Indoor","Lajovic D.","Navone M.",1.8,2,54.1,45.9,"Lajovic D.",TRUE,"Lajovic D.",TRUE,FALSE,63
2024-11-04,63,"Belgrade Open","1st Round","Hard","Indoor","Shapovalov D.","Fucsovics M.",1.57,2.38,46.8,53.2,"Fucsovics M.",FALSE,"Shapovalov D.",TRUE,TRUE,63
2024-11-04,63,"Belgrade Open","1st Round","Hard","Indoor","O Connell C.","Kecmanovic M.",3,1.4,54.85,45.15,"O Connell C.",TRUE,"Kecmanovic M.",FALSE,FALSE,63
2024-11-05,63,"Belgrade Open","1st Round","Hard","Indoor","Safiullin R.","Fognini F.",1.22,4.33,82.15,17.85,"Safiullin R.",TRUE,"Safiullin R.",TRUE,FALSE,63
2024-11-03,64,"Open de Moselle","1st Round","Hard","Indoor","Moutet C.","Nagal S.",1.29,3.75,69.78,30.22,"Moutet C.",TRUE,"Moutet C.",TRUE,FALSE,64
2024-11-04,64,"Open de Moselle","1st Round","Hard","Indoor","Struff J.L.","Shevchenko A.",1.44,2.75,79.08,20.92,"Struff J.L.",TRUE,"Struff J.L.",TRUE,FALSE,64
2024-11-04,64,"Open de Moselle","1st Round","Hard","Indoor","Norrie C.","Carballes Baena R.",1.62,2.3,91.41,8.59,"Norrie C.",TRUE,"Norrie C.",TRUE,FALSE,64
2024-11-05,64,"Open de Moselle","1st Round","Hard","Indoor","Bu Y.","Mannarino A.",2,1.8,3.09,96.91,"Mannarino A.",FALSE,"Mannarino A.",FALSE,FALSE,64
