"Date","ATP","Tournament","Round","Surface","Court","Winner","Loser","B365W","B365L","TTT_Pct_W","TTT_Pct_L","pred","ttt_correct","bookie_pred","bookie_correct","bet365_right_ttt_wrong","ATPk"
2024-09-27,54,"China Open","1st Round","Hard","Outdoor","Davidovich Fokina A.","Zhang Zh.",2.2,1.67,81.44,18.56,"Davidovich Fokina A.",TRUE,"Zhang Zh.",FALSE,FALSE,54
2024-09-25,55,"Japan Open Tennis Championships","1st Round","Hard","Outdoor","Navone M.","Darderi L.",2.3,1.62,25.02,74.98,"Darderi L.",FALSE,"Darderi L.",FALSE,FALSE,55
2024-09-25,55,"Japan Open Tennis Championships","1st Round","Hard","Outdoor","Berrettini M.","Van De Zandschulp B.",1.25,4,65.52,34.48,"Berrettini M.",TRUE,"Berrettini M.",TRUE,FALSE,55
2024-09-25,55,"Japan Open Tennis Championships","1st Round","Hard","Outdoor","Hurkacz H.","Giron M.",1.36,3.2,99.94,0.06,"Hurkacz H.",TRUE,"Hurkacz H.",TRUE,FALSE,55
2024-09-26,55,"Japan Open Tennis Championships","1st Round","Hard","Outdoor","Nishioka Y.","Auger-Aliassime F.",3.2,1.36,33.21,66.79,"Auger-Aliassime F.",FALSE,"Auger-Aliassime F.",FALSE,FALSE,55
2024-09-26,55,"Japan Open Tennis Championships","1st Round","Hard","Outdoor","Paul T.","Arnaldi M.",1.33,3.4,70.46,29.54,"Paul T.",TRUE,"Paul T.",TRUE,FALSE,55
2024-09-26,55,"Japan Open Tennis Championships","1st Round","Hard","Outdoor","Machac T.","Popyrin A.",2.38,1.57,12.1,87.9,"Popyrin A.",FALSE,"Popyrin A.",FALSE,FALSE,55
2024-09-26,55,"Japan Open Tennis Championships","1st Round","Hard","Outdoor","Michelsen A.","Tsitsipas S.",2.5,1.53,1.59,98.41,"Tsitsipas S.",FALSE,"Tsitsipas S.",FALSE,FALSE,55
2024-09-26,55,"Japan Open Tennis Championships","1st Round","Hard","Outdoor","Nakashima B.","Tiafoe F.",2.1,1.73,1.82,98.18,"Tiafoe F.",FALSE,"Tiafoe F.",FALSE,FALSE,55
2024-09-26,55,"Japan Open Tennis Championships","1st Round","Hard","Outdoor","O Connell C.","Etcheverry T.",1.73,2.1,22.4,77.6,"Etcheverry T.",FALSE,"O Connell C.",TRUE,TRUE,55
2024-09-26,55,"Japan Open Tennis Championships","1st Round","Hard","Outdoor","Rune H.","Tabilo A.",1.5,2.63,98.17,1.83,"Rune H.",TRUE,"Rune H.",TRUE,FALSE,55
2024-09-26,55,"Japan Open Tennis Championships","1st Round","Hard","Outdoor","Fils A.","Fritz T.",3.5,1.3,32.17,67.83,"Fritz T.",FALSE,"Fritz T.",FALSE,FALSE,55
2024-09-26,55,"Japan Open Tennis Championships","1st Round","Hard","Outdoor","Thompson J.","Ruud C.",2.2,1.67,6.46,93.54,"Ruud C.",FALSE,"Ruud C.",FALSE,FALSE,55
2024-10-21,60,"Swiss Indoors","1st Round","Hard","Indoor","Goffin D.","Arnaldi M.",2.2,1.67,5.97,94.03,"Arnaldi M.",FALSE,"Arnaldi M.",FALSE,FALSE,60
2024-10-21,60,"Swiss Indoors","1st Round","Hard","Indoor","Fils A.","Altmaier D.",1.29,3.75,98.62,1.38,"Fils A.",TRUE,"Fils A.",TRUE,FALSE,60
2024-10-21,60,"Swiss Indoors","1st Round","Hard","Indoor","Mpetshi G.","Duckworth J.",1.91,1.91,95.99,4.01,"Mpetshi G.",TRUE,NA,FALSE,FALSE,60
2024-10-21,60,"Swiss Indoors","1st Round","Hard","Indoor","Rublev A.","Borges N.",1.17,5,100,0,"Rublev A.",TRUE,"Rublev A.",TRUE,FALSE,60
2024-10-22,60,"Swiss Indoors","1st Round","Hard","Indoor","Shapovalov D.","Shang J.",2,1.8,94.87,5.13,"Shapovalov D.",TRUE,"Shang J.",FALSE,FALSE,60
2024-10-22,60,"Swiss Indoors","1st Round","Hard","Indoor","Van De Zandschulp B.","Bublik A.",1.67,2.2,32.82,67.18,"Bublik A.",FALSE,"Van De Zandschulp B.",TRUE,TRUE,60
2024-10-22,60,"Swiss Indoors","1st Round","Hard","Indoor","Shelton B.","Etcheverry T.",1.36,3.2,70.6,29.4,"Shelton B.",TRUE,"Shelton B.",TRUE,FALSE,60
2024-10-22,60,"Swiss Indoors","1st Round","Hard","Indoor","Rune H.","Jarry N.",1.3,3.5,63.5,36.5,"Rune H.",TRUE,"Rune H.",TRUE,FALSE,60
2024-10-22,60,"Swiss Indoors","1st Round","Hard","Indoor","Tsitsipas S.","Cerundolo F.",1.4,3,92.77,7.23,"Tsitsipas S.",TRUE,"Tsitsipas S.",TRUE,FALSE,60
2024-10-23,60,"Swiss Indoors","1st Round","Hard","Indoor","Auger-Aliassime F.","Baez S.",1.1,7,61.92,38.08,"Auger-Aliassime F.",TRUE,"Auger-Aliassime F.",TRUE,FALSE,60
2024-10-23,60,"Swiss Indoors","1st Round","Hard","Indoor","Martinez P.","Lehecka J.",5,1.17,0.14,99.86,"Lehecka J.",FALSE,"Lehecka J.",FALSE,FALSE,60
2024-10-23,60,"Swiss Indoors","1st Round","Hard","Indoor","Bautista Agut R.","Ruud C.",2.75,1.44,14.53,85.47,"Ruud C.",FALSE,"Ruud C.",FALSE,FALSE,60
2024-10-21,61,"Vienna Open","1st Round","Hard","Indoor","Cobolli F.","Davidovich Fokina A.",2.1,1.73,16.72,83.28,"Davidovich Fokina A.",FALSE,"Davidovich Fokina A.",FALSE,FALSE,61
2024-10-21,61,"Vienna Open","1st Round","Hard","Indoor","Berrettini M.","Fucsovics M.",1.33,3.4,54.45,45.55,"Berrettini M.",TRUE,"Berrettini M.",TRUE,FALSE,61
2024-10-21,61,"Vienna Open","1st Round","Hard","Indoor","Mensik J.","Popyrin A.",1.67,2.2,68.49,31.51,"Mensik J.",TRUE,"Mensik J.",TRUE,FALSE,61
2024-10-22,61,"Vienna Open","1st Round","Hard","Indoor","Kecmanovic M.","Navone M.",1.29,3.75,55.84,44.16,"Kecmanovic M.",TRUE,"Kecmanovic M.",TRUE,FALSE,61
2024-10-22,61,"Vienna Open","1st Round","Hard","Indoor","De Minaur A.","Struff J.L.",1.36,3.2,92.27,7.73,"De Minaur A.",TRUE,"De Minaur A.",TRUE,FALSE,61
2024-10-22,61,"Vienna Open","1st Round","Hard","Indoor","Giron M.","Michelsen A.",2,1.8,36.42,63.58,"Michelsen A.",FALSE,"Michelsen A.",FALSE,FALSE,61
2024-10-22,61,"Vienna Open","1st Round","Hard","Indoor","Tiafoe F.","Norrie C.",1.41,2.75,58.34,41.66,"Tiafoe F.",TRUE,"Tiafoe F.",TRUE,FALSE,61
2024-10-22,61,"Vienna Open","1st Round","Hard","Indoor","Monfils G.","Halys Q.",1.62,2.3,79.79,20.21,"Monfils G.",TRUE,"Monfils G.",TRUE,FALSE,61
2024-10-22,61,"Vienna Open","1st Round","Hard","Indoor","Musetti L.","Sonego L.",1.57,2.38,73.17,26.83,"Musetti L.",TRUE,"Musetti L.",TRUE,FALSE,61
2024-10-23,61,"Vienna Open","1st Round","Hard","Indoor","Dimitrov G.","Zhang Zh.",1.2,4.5,99.96,0.04,"Dimitrov G.",TRUE,"Dimitrov G.",TRUE,FALSE,61
2024-10-23,61,"Vienna Open","1st Round","Hard","Indoor","Machac T.","Marozsan F.",1.3,3.5,14.39,85.61,"Marozsan F.",FALSE,"Machac T.",TRUE,TRUE,61
2024-10-23,61,"Vienna Open","1st Round","Hard","Indoor","Khachanov K.","Seyboth Wild T.",1.53,2.5,97.52,2.48,"Khachanov K.",TRUE,"Khachanov K.",TRUE,FALSE,61
2024-10-23,61,"Vienna Open","1st Round","Hard","Indoor","Nakashima B.","Paul T.",3.2,1.36,1.45,98.55,"Paul T.",FALSE,"Paul T.",FALSE,FALSE,61
